@relation 'qpid-weka.filters.unsupervised.attribute.Remove-V-R5,6,7,last'

@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
0,175,7,30
1,325,5,30
1,154,2,30
15,277,31,30
28,279,89,30
0,262,11,30
236,285,65,30
0,210,2,30
4,225,14,0
7,86,25,0
0,230,7,30
2,276,40,30
0,308,7,30
0,78,1,0
1,286,16,30
0,298,39,30
5,334,11,30
2,313,21,30
0,180,9,30
0,226,11,30
14,313,45,30
7,308,31,0
0,229,17,30
1,362,133,30
0,162,7,30
30,294,32,30
0,186,4,30
45,299,11,0
3,118,6,30
0,14,1,30
6,186,7,30
58,309,26,30
2,103,30,30
160,282,27,30
0,265,5,30
1,244,35,30
1,285,23,30
9,315,32,30
0,207,32,30
0,189,5,30
0,202,10,30
0,225,34,30
2,378,85,0
10,283,54,30
3,270,16,30
1,206,8,30
8,300,26,30
1,284,23,30
170,279,92,30
7,94,26,30
21,310,97,0
3,367,10,30
1,153,5,30
4,297,51,30
1,280,23,30
0,295,8,30
3,196,3,30
0,333,34,30
0,250,20,30
14,330,27,30
20,330,83,30
0,193,4,30
0,225,9,30
2,330,35,30
9,371,21,0
3,274,10,30
0,212,7,30
2,190,4,30
3,332,15,30
0,83,1,30
0,156,6,30
13,298,26,30
45,305,8,30
0,212,6,30
0,219,9,30
0,302,79,30
2,304,27,30
2,167,5,30
0,143,1,30
4,310,8,30
0,151,9,0
0,235,34,30
3,368,25,30
0,221,7,30
1,91,6,30
10,357,101,30
0,87,2,30
5,178,27,0
58,313,31,30
0,168,5,30
11,90,29,30
16,303,29,30
1,192,10,30
1,144,7,30
9,293,50,30
0,109,2,30
1,300,31,30
0,191,2,30
0,349,20,30
0,121,10,30
0,190,6,30
54,362,113,30
170,275,79,30
0,315,9,30
1,252,33,30
0,206,7,30
7,191,7,30
0,336,34,30
33,149,8,30
0,198,7,0
0,149,6,30
0,185,3,0
15,109,29,30
0,171,2,30
0,93,25,30
183,305,6,0
0,350,13,30
21,274,40,0
2,187,6,30
3,269,10,30
9,299,25,0
0,155,4,30
1,332,9,30
45,301,8,30
0,229,11,30
7,296,16,30
42,329,85,0
3,280,36,30
0,302,58,30
14,287,33,30
30,295,29,30
12,332,92,0
0,327,9,30
33,169,19,30
0,187,6,30
0,279,78,30
0,168,10,30
2,298,20,30
22,338,67,30
4,308,5,30
0,336,9,30
0,237,13,30
0,118,2,0
1,148,1,30
6,312,19,0
6,364,28,30
1,266,13,30
4,308,53,30
1,188,3,30
0,261,4,30
0,336,36,30
0,193,8,30
0,159,5,30
10,254,19,30
1,171,7,30
1,157,5,30
16,298,29,30
0,155,8,30
0,137,33,30
0,146,11,30
0,155,5,30
2,284,41,30
0,298,21,30
0,292,20,30
1,232,7,30
0,180,7,30
0,96,28,30
9,295,29,30
0,221,7,30
2,280,19,30
0,154,5,30
0,220,14,30
0,95,4,30
3,267,11,30
0,307,9,30
0,282,35,30
1,294,10,30
5,315,35,30
0,213,7,30
5,277,30,30
0,311,25,30
0,73,2,30
0,192,3,30
0,193,5,30
0,156,7,30
2,253,20,30
1,206,3,0
31,307,6,30
0,331,10,30
0,178,4,30
12,293,19,30
14,347,115,30
2,336,11,30
0,91,8,30
3,236,9,30
1,207,7,30
0,200,1,30
0,228,8,30
16,319,27,30
0,170,7,30
34,321,90,30
0,134,8,30
0,213,6,30
1,189,6,30
0,300,11,30
0,173,9,30
63,355,127,30
0,185,7,30
1,222,6,30
141,169,17,30
0,201,9,30
1,270,14,30
0,199,7,30
236,290,65,30
22,311,45,30
0,325,20,30
6,269,12,30
15,278,32,0
1,282,24,30
0,262,21,30
6,354,94,30
1,314,55,30
0,31,1,30
2,331,16,30
1,82,1,30
2,212,9,0
22,315,43,30
0,370,10,30
0,280,11,30
0,182,9,30
0,316,30,0
0,276,23,30
0,215,6,30
6,294,31,30
1,258,9,30
1,202,9,30
0,190,6,30
0,183,5,30
2,260,55,30
0,176,1,30
1,221,14,30
3,299,35,30
0,174,1,30
6,245,14,30
0,215,32,30
0,208,5,30
0,281,35,0
0,193,4,30
0,339,7,30
1,158,6,30
0,180,8,30
0,203,2,30
10,292,24,0
5,182,7,30
5,349,20,30
1,166,7,30
0,189,1,30
16,352,28,30
0,202,2,30
25,335,88,0
0,214,32,30
3,239,9,30
0,235,7,30
0,185,4,30
30,337,28,30
16,295,29,30
0,217,16,30
0,188,2,30
1,220,9,30
2,102,29,30
26,262,14,30
1,294,11,30
1,253,10,30
0,328,21,30
0,199,3,30
0,54,1,30
9,322,39,30
0,300,10,30
0,247,20,30
2,251,14,30
7,221,13,30
0,89,1,30
0,121,18,30
0,218,7,30
2,272,16,30
0,352,88,30
6,343,12,30
10,365,113,30
5,187,6,30
0,347,11,30
0,135,29,30
0,224,11,30
1,268,14,30
73,306,33,30
1,254,20,30
0,186,1,30
62,300,25,30
28,328,104,30
1,307,7,30
30,294,29,30
3,269,18,30
2,298,6,30
1,179,9,30
2,136,11,30
17,313,100,0
21,314,6,30
0,221,9,0
0,218,2,30
19,322,99,0
0,328,35,0
0,64,1,30
12,314,30,30
0,157,6,30
0,160,6,30
1,240,5,30
6,131,8,30
1,244,8,30
0,340,75,30
15,300,20,30
1,224,14,30
0,172,4,30
0,345,35,30
0,136,26,30
0,186,9,30
2,307,31,30
0,306,43,0
0,155,6,30
12,126,28,30
2,175,24,30
2,275,27,0
1,280,23,0
3,278,22,30
0,172,8,30
5,315,54,0
0,190,2,30
0,261,5,30
1,145,6,30
3,337,11,30
1,62,2,30
0,280,11,30
0,307,26,30
0,265,31,0
11,342,15,30
0,83,6,30
11,349,85,0
3,196,4,0
31,333,6,30
2,196,4,30
0,157,7,30
4,337,19,30
104,271,104,30
3,116,6,30
0,161,6,30
1,260,14,30
6,353,28,30
7,193,7,30
0,173,2,30
2,331,34,0
4,165,22,30
0,190,2,30
1,187,6,30
0,301,11,30
6,320,16,30
2,373,28,30
0,190,4,30
1,102,5,30
0,367,26,30
1,360,27,30
0,350,13,30
2,165,11,30
2,296,6,30
0,159,7,30
2,266,12,30
4,314,31,30
0,167,1,30
0,171,1,30
0,371,10,30
54,316,34,30
30,294,36,0
10,347,83,0
31,301,52,30
0,207,8,30
0,280,22,30
0,131,4,0
0,320,20,30
2,253,33,30
0,174,1,30
2,181,4,30
1,288,25,30
0,345,10,30
1,189,6,30
15,283,51,30
0,318,98,30
0,214,6,30
0,174,0,30
0,156,1,0
1,284,30,30
0,213,6,30
0,195,2,30
6,272,48,30
1,227,14,30
1,236,8,30
1,294,18,30
0,358,13,30
2,125,4,0
0,289,20,30
0,183,1,30
3,181,8,30
4,146,22,30
12,305,44,30
0,102,29,30
142,176,25,30
141,170,17,30
0,80,1,30
9,295,36,30
16,101,29,0
0,220,14,30
14,185,34,0
3,290,37,30
1,277,26,0
0,305,7,30
0,158,7,30
2,294,26,30
2,211,7,30
1,93,2,30
0,5,0,30
2,277,59,30
16,328,81,0
0,190,7,30
0,187,8,0
0,186,5,30
5,156,15,30
0,210,2,30
0,186,4,30
6,356,114,30
2,228,10,30
0,149,6,30
0,51,1,30
2,301,7,30
0,364,26,30
3,333,10,30
0,174,24,30
5,207,3,30
3,296,16,0
2,294,11,30
4,349,27,30
3,211,6,30
0,186,6,30
0,227,8,30
0,304,11,30
1,337,10,30
0,217,6,30
0,108,4,30
3,179,4,30
1,98,28,30
45,307,8,30
9,296,24,0
0,133,6,30
1,185,9,30
64,273,17,0
2,305,7,30
0,189,5,30
0,316,20,30
3,292,30,30
0,331,10,30
1,361,112,30
0,187,3,30
0,319,54,30
2,194,5,30
1,231,7,30
4,183,7,30
1,259,13,30
0,211,9,30
40,313,90,0
5,347,11,30
0,169,9,30
126,321,91,0
6,366,28,30
2,292,10,30
0,294,19,30
0,197,32,30
0,195,3,30
0,209,9,30
0,198,7,30
0,353,114,30
0,97,2,30
1,239,8,30
0,157,5,30
0,170,2,30
6,342,28,30
0,360,26,30
0,41,1,30
0,173,7,0
1,372,22,30
0,207,7,30
1,119,27,30
3,281,36,30
0,66,2,30
142,175,24,30
16,258,31,0
0,76,1,30
0,281,22,30
0,277,40,30
3,270,10,30
0,206,32,30
1,338,12,30
0,284,19,30
5,316,35,30
0,322,20,30
0,277,23,30
14,282,32,30
0,232,17,30
0,185,7,30
1,200,9,0
3,294,11,30
1,210,4,30
5,352,11,30
10,251,20,30
0,192,9,30
0,295,17,30
0,290,37,0
0,181,2,30
10,340,56,0
0,101,11,30
1,340,12,30
2,170,7,30
4,202,7,30
14,142,29,0
170,272,98,30
1,144,6,30
1,288,31,30
0,179,4,30
1,197,9,30
0,223,9,30
3,324,55,30
0,202,13,30
0,158,7,30
6,359,28,0
12,338,16,30
0,168,9,30
4,284,51,0
2,195,4,30
0,300,6,0
1,192,6,30
22,356,102,30
2,295,15,0
2,188,2,0
0,149,3,30
0,374,10,30
0,349,27,30
6,308,6,0
0,358,11,30
2,190,11,30
1,353,13,30
2,346,35,30
1,272,14,30
1,177,7,30
1,189,8,30
0,169,5,30
1,260,13,30
0,201,11,30
0,144,11,30
19,325,33,30
2,195,6,30
8,347,37,30
58,296,19,30
0,194,3,30
0,142,6,30
30,363,110,30
9,86,27,0
2,251,13,30
2,290,19,30
0,76,2,30
2,279,7,30
6,249,14,30
9,287,51,30
239,319,53,30
5,335,9,30
2,340,89,0
0,298,20,30
0,296,52,30
0,346,10,30
2,299,24,30
6,274,12,30
4,281,26,30
0,264,12,30
9,279,40,0
2,343,10,30
0,314,20,30
6,130,10,30
1,300,19,30
44,308,6,30
2,253,8,30
1,346,28,30
79,324,40,30
0,294,32,30
0,189,6,30
40,375,91,30
3,342,18,30
31,311,27,30
3,346,13,30
0,151,5,30
15,277,32,30
0,297,11,30
0,115,2,30
239,327,49,30
0,180,7,30
11,349,85,0
1,346,11,30
0,150,5,30
6,105,17,0
0,341,10,30
159,273,18,30
1,162,6,30
1,306,7,30
0,166,7,30
17,305,32,0
3,204,6,30
0,77,1,30
2,276,57,30
1,298,27,30
0,228,5,30
2,225,14,30
3,339,12,30
64,352,114,30
0,291,23,30
10,249,18,30
0,239,9,30
0,305,7,30
64,347,118,0
0,218,7,30
0,218,13,30
0,298,37,30
0,225,5,30
12,329,16,30
36,307,91,30
6,362,26,30
0,123,10,30
92,330,50,30
0,164,9,30
4,337,10,30
0,182,1,30
0,161,6,30
4,172,1,30
0,226,5,30
4,305,9,30
0,253,14,30
0,171,5,30
10,282,54,30
1,150,12,0
0,157,1,30
0,271,13,30
141,146,6,30
0,154,6,30
4,183,7,30
0,160,6,30
12,290,23,30
22,285,42,0
128,315,54,30
1,221,8,0
2,354,95,30
0,91,7,30
141,149,5,30
0,176,0,30
0,220,6,30
2,168,5,30
0,122,3,0
0,190,2,0
4,354,127,30
2,296,17,30
11,264,35,30
0,188,4,30
1,283,7,30
0,56,1,30
0,294,33,30
0,239,8,30
0,215,13,30
0,238,13,30
2,333,9,30
0,165,6,30
0,201,7,30
0,328,39,30
0,171,4,30
0,125,10,30
0,253,9,30
0,185,6,30
54,362,105,30
0,82,1,30
2,320,15,30
0,104,4,30
22,284,42,30
4,361,10,30
0,230,7,30
0,149,5,30
1,153,14,30
0,48,1,30
4,166,10,30
13,314,87,0
0,168,7,30
0,170,8,30
3,187,34,30
64,351,113,30
0,140,6,30
160,279,26,30
0,228,17,30
4,180,1,30
2,104,17,30
32,313,91,0
1,281,16,30
1,161,2,30
2,222,6,30
0,231,9,30
0,272,13,30
1,182,4,30
0,192,9,30
0,263,4,30
5,287,24,30
14,343,35,30
72,345,35,30
2,312,100,30
2,300,24,30
2,305,100,30
0,186,4,30
0,271,38,30
15,311,89,0
0,163,1,30
1,199,9,30
0,213,32,30
9,355,85,0
53,309,57,30
1,152,5,30
13,322,14,30
0,179,8,30
1,345,12,30
0,58,3,30
3,334,12,30
1,282,22,30
0,407,36,0
0,206,7,30
0,175,4,30
1,365,23,30
73,344,35,30
0,185,7,30
0,165,5,30
0,314,27,30
0,254,19,30
11,331,83,0
17,315,100,30
1,182,9,30
1,240,10,0
0,260,11,30
0,328,27,30
5,286,52,30
0,196,9,30
3,268,19,30
0,8,0,0
8,222,17,30
1,285,16,0
9,275,17,30
0,300,25,30
18,350,80,0
0,321,20,30
59,298,20,30
9,285,52,30
13,179,32,0
1,354,13,30
6,178,4,30
0,343,17,30
3,300,28,30
15,303,46,30
30,297,29,30
6,331,93,0
6,351,113,30
0,219,17,30
2,265,37,30
1,288,30,30
20,272,39,0
30,286,33,30
0,247,19,30
3,309,25,30
0,288,20,30
0,188,2,30
19,332,93,0
1,335,15,30
0,328,9,30
0,219,2,30
2,256,8,30
0,267,14,30
183,308,8,30
7,172,7,30
2,252,13,30
0,300,21,30
0,260,31,30
0,279,26,30
0,156,5,30
0,345,17,30
0,241,5,30
0,217,9,30
1,263,15,30
0,195,3,30
3,347,10,30
0,202,5,30
28,319,99,30
0,3,0,30
22,352,95,30
1,204,8,30
3,281,68,30
0,226,8,30
4,152,7,30
0,255,9,30
2,254,8,30
1,360,23,30
1,102,11,30
0,344,11,30
5,319,7,30
0,200,8,30
0,196,7,30
3,298,40,30
1,297,8,30
0,222,14,30
0,168,1,30
0,34,1,30
0,230,7,30
0,161,7,30
13,149,27,30
5,195,7,0
1,195,8,30
0,309,86,0
45,308,8,30
3,138,29,30
17,307,32,30
64,353,114,30
2,196,6,30
2,288,10,30
126,316,92,0
0,285,13,0
2,362,112,30
12,101,30,30
3,273,10,30
14,289,29,0
6,275,12,30
0,312,9,30
0,33,1,30
4,297,51,30
0,140,11,30
0,130,7,30
0,191,8,30
0,231,7,30
0,99,2,30
1,186,8,30
0,263,14,30
4,151,22,30
0,336,15,30
2,121,3,30
6,243,13,30
1,281,19,30
236,286,65,30
0,317,81,30
2,285,78,30
2,199,4,30
0,306,31,30
0,199,9,30
9,297,39,30
0,392,53,0
6,177,6,30
10,341,56,0
0,196,11,30
0,267,49,30
2,214,13,30
1,301,19,30
0,157,14,30
2,340,19,30
2,220,17,30
0,222,5,30
0,247,2,30
1,245,35,30
5,297,21,30
0,198,11,30
0,219,5,30
10,347,83,30
0,149,1,30
1,277,40,30
2,301,34,30
0,252,9,30
0,189,15,30
0,173,7,30
0,110,5,30
0,333,36,30
1,303,8,30
0,253,14,30
1,151,5,30
0,355,89,30
4,185,1,30
0,230,13,30
15,290,59,30
0,143,11,30
0,151,2,0
0,308,31,30
1,168,1,30
0,358,23,30
0,161,10,30
0,192,7,30
0,1,0,30
239,328,45,30
1,284,23,30
1,262,4,30
5,308,6,30
0,170,1,30
1,84,3,0
0,208,6,30
12,299,71,30
0,296,21,30
2,199,5,0
0,332,10,30
13,305,56,30
1,161,10,30
0,340,28,0
0,288,24,30
1,222,11,30
1,329,10,30
0,226,34,30
1,196,2,30
141,247,49,30
16,98,27,0
0,24,1,30
1,210,9,30
0,180,7,30
0,348,20,30
1,192,6,30
2,251,8,30
0,349,11,30
141,150,6,30
2,227,42,30
53,317,38,30
1,88,3,0
2,336,10,30
0,230,7,30
0,201,7,30
12,334,34,30
1,293,18,30
9,300,30,30
0,302,25,30
1,352,56,0
0,253,9,30
58,308,28,30
18,302,34,30
236,302,60,30
1,299,21,30
141,234,44,30
3,178,1,0
0,188,6,30
0,260,20,30
3,351,89,0
15,289,30,0
0,162,5,30
2,216,9,0
1,230,17,30
0,303,31,30
1,203,7,30
0,189,2,30
0,171,5,30
0,229,2,30
58,307,25,30
31,351,29,30
0,194,9,30
0,230,8,30
2,335,34,30
0,285,22,30
0,228,7,30
1,117,3,30
0,268,36,30
72,344,35,30
0,192,5,30
3,130,6,30
0,162,6,30
0,195,7,30
1,335,10,30
0,10,0,30
0,299,20,30
0,371,28,0
0,155,5,30
2,148,8,30
0,60,3,30
0,244,2,30
7,343,56,0
1,191,6,30
2,338,10,30
0,188,9,30
1,157,2,30
2,206,10,30
1,83,3,30
0,153,5,30
3,275,26,0
0,349,11,30
0,72,2,30
0,195,11,30
6,355,13,30
72,346,35,30
3,346,11,30
1,323,42,30
0,293,21,30
5,320,54,0
2,327,58,30
3,185,1,30
0,297,24,30
0,244,9,30
86,279,26,0
6,354,114,30
1,177,8,30
0,209,7,30
2,222,9,30
1,243,9,30
9,282,37,0
1,284,23,30
13,147,27,30
0,331,10,30
1,173,9,30
0,319,9,30
5,256,9,30
6,325,27,0
12,100,30,30
1,288,30,30
14,318,30,30
18,334,87,0
0,93,8,30
0,254,9,30
1,199,7,30
0,337,34,0
0,343,10,30
0,189,34,30
0,275,13,30
1,303,9,30
0,244,8,30
0,226,13,30
0,336,5,30
92,301,57,30
0,189,10,30
0,241,8,30
0,90,3,30
13,321,14,30
0,268,13,30
0,135,11,30
0,158,7,30
0,159,9,30
0,284,36,30
1,241,34,0
1,93,4,30
12,97,26,30
1,204,8,30
1,278,39,0
0,293,15,30
2,208,9,30
11,307,32,30
0,279,11,30
0,220,5,30
2,309,8,30
22,298,23,30
0,184,1,30
8,295,64,30
31,315,27,30
0,297,20,30
10,301,24,30
7,217,14,30
0,253,14,30
0,221,34,30
1,183,2,30
0,198,7,30
0,111,10,30
0,206,14,30
6,360,28,0
0,216,14,30
3,156,7,30
0,214,6,30
0,185,4,30
0,351,20,30
0,96,6,30
0,177,7,30
0,322,32,30
0,369,26,30
0,174,1,30
18,125,28,0
0,288,22,30
0,232,43,30
0,193,15,30
239,332,49,30
22,178,29,0
15,281,51,30
4,283,51,30
14,312,30,0
6,288,31,0
0,135,1,30
0,373,10,30
0,190,2,30
2,93,14,30
8,282,23,30
0,333,10,0
23,348,117,30
64,352,113,30
0,209,9,30
12,339,16,30
0,262,18,30
0,182,9,0
5,316,54,0
142,204,33,30
6,278,89,30
1,312,54,0
0,227,34,30
0,218,13,30
2,336,10,30
3,199,8,30
0,260,5,30
10,292,49,30
2,198,6,30
2,183,30,30
6,295,33,30
0,333,20,30
2,286,24,30
0,180,7,30
0,332,12,30
0,188,15,30
6,170,15,30
5,349,10,30
1,271,20,0
0,198,1,30
36,296,8,30
3,191,4,30
0,204,10,30
0,131,6,30
4,188,1,30
0,200,33,30
1,207,8,30
0,112,10,30
0,190,1,30
2,255,8,30
0,151,5,30
2,350,87,0
1,211,4,30
2,337,20,30
2,327,49,30
1,339,10,30
0,174,7,30
0,178,7,30
0,302,11,30
0,182,1,30
0,229,7,30
39,332,91,30
0,331,12,30
0,342,18,30
30,307,8,0
0,328,10,30
1,351,12,30
0,178,1,30
3,193,6,30
0,163,10,30
0,153,9,0
10,93,26,30
0,55,1,30
0,294,17,30
0,181,35,0
0,129,6,0
66,329,6,30
0,67,1,30
141,150,5,30
0,300,11,30
31,353,29,30
30,305,8,30
62,354,94,30
59,299,20,30
0,193,3,30
0,174,9,0
3,270,10,30
1,279,19,30
10,290,49,30
4,296,51,30
54,359,104,30
0,175,9,30
0,143,1,30
1,269,11,30
0,243,8,30
6,203,9,30
0,219,6,30
0,280,7,30
0,216,4,30
1,273,14,30
0,154,2,30
0,197,2,30
0,155,5,0
1,206,8,30
1,164,5,30
0,232,7,30
0,191,6,30
5,193,7,30
4,106,19,0
10,351,85,30
0,236,7,30
7,190,7,30
0,288,21,30
0,224,5,30
0,221,7,30
2,307,7,30
0,349,11,30
4,300,8,30
0,168,8,30
16,325,81,0
13,292,36,30
183,313,5,30
15,319,91,30
1,289,19,30
1,302,16,30
2,276,12,30
170,279,88,30
14,273,17,30
11,313,30,30
0,101,2,30
0,180,1,30
8,325,49,30
0,215,5,30
17,314,34,30
0,191,2,30
0,129,6,30
0,280,7,30
17,360,91,0
0,152,2,30
1,59,2,0
0,333,12,30
0,215,9,30
31,341,28,0
0,226,5,30
0,202,7,30
16,94,25,0
0,231,45,30
8,313,100,30
2,249,8,30
0,265,12,30
1,152,2,30
9,87,28,30
66,277,19,30
1,362,112,30
0,349,20,30
0,300,30,30
6,194,15,30
0,223,11,30
0,270,100,30
1,220,8,0
4,274,98,30
0,289,19,30
0,209,7,30
0,218,14,30
3,333,20,30
141,245,48,30
0,301,21,30
170,280,70,30
0,283,29,30
2,197,4,30
1,284,20,30
1,334,12,30
3,211,6,30
0,335,20,30
3,291,20,30
0,252,8,30
31,341,28,0
1,358,91,30
0,155,1,30
0,35,1,30
1,237,9,30
70,279,26,0
6,233,13,30
0,334,20,30
1,355,12,30
5,287,22,0
236,316,53,30
1,186,4,30
0,120,3,30
1,299,58,30
0,32,1,30
0,200,7,30
15,276,32,30
1,195,9,30
8,329,45,30
0,245,20,30
1,184,8,30
0,280,26,0
1,354,27,30
6,324,53,30
0,180,1,30
0,109,4,30
3,175,1,30
4,309,28,0
4,314,55,30
1,256,9,30
0,207,8,0
5,282,23,30
5,328,26,30
1,192,9,30
2,121,3,30
16,293,31,30
2,337,11,30
0,147,5,30
0,338,10,30
6,134,8,30
5,180,9,30
0,185,31,30
2,286,30,30
0,376,8,30
0,227,5,30
2,328,20,30
12,290,23,0
0,187,6,30
0,162,7,30
30,305,28,30
0,171,7,30
0,332,34,0
2,106,29,30
0,146,5,30
0,295,29,30
23,350,114,30
5,180,6,30
54,303,23,30
10,350,56,0
4,370,9,30
0,301,23,0
170,268,100,30
28,284,97,30
0,186,4,30
0,121,3,0
0,333,11,30
5,214,15,30
0,269,6,30
139,279,106,30
0,86,1,30
2,281,35,30
6,194,6,30
2,207,8,30
0,154,9,0
1,197,7,30
0,350,20,30
0,356,11,30
2,185,8,30
2,317,18,30
31,344,28,0
3,339,36,30
15,301,49,30
0,188,5,30
0,187,6,30
0,99,2,30
1,171,1,30
0,230,7,30
0,231,5,30
4,128,6,0
1,202,6,30
0,12,0,30
4,144,24,30
0,152,6,30
58,307,28,30
0,277,40,0
12,328,16,30
1,181,15,30
0,343,18,30
0,83,1,30
2,134,6,0
1,85,3,0
1,91,4,30
19,268,38,0
0,237,8,30
0,208,9,30
10,279,36,0
0,152,5,30
0,176,7,30
0,316,27,30
2,282,78,30
0,324,20,30
0,254,8,0
2,363,103,30
8,335,34,30
4,365,10,30
14,347,118,30
9,93,25,30
4,367,10,30
0,92,6,30
0,131,8,30
126,307,92,0
62,346,84,30
1,280,65,30
31,337,28,30
0,154,2,30
0,218,6,30
0,95,28,30
12,305,20,30
6,348,11,30
0,241,8,30
0,331,8,0
0,171,7,30
0,204,1,30
0,249,20,30
0,264,34,30
239,320,38,30
128,298,73,30
0,100,2,30
0,316,9,30
33,171,19,30
0,120,16,30
12,314,80,0
1,288,15,30
10,262,14,30
0,290,34,0
0,296,28,30
30,360,104,30
1,140,1,30
30,341,75,30
1,252,36,30
0,289,20,30
0,351,13,30
0,156,34,30
3,235,9,30
0,203,10,30
0,337,9,30
4,298,52,30
0,330,10,30
7,159,7,30
1,335,10,30
6,328,26,30
12,317,30,30
2,56,2,30
5,284,16,30
2,197,7,30
9,295,32,30
0,152,2,30
0,153,5,30
3,298,28,30
1,341,18,30
0,267,12,0
9,321,38,30
1,295,17,30
4,175,1,30
16,297,28,0
0,261,14,30
1,238,8,30
0,340,10,30
0,296,19,30
2,172,7,30
0,280,26,30
9,275,35,30
2,303,7,30
1,153,5,30
1,252,20,30
0,189,2,30
3,228,14,30
2,298,11,30
0,219,16,30
0,185,7,0
3,292,16,30
11,88,29,30
1,188,5,30
0,203,13,0
0,232,11,0
3,253,7,30
0,189,4,30
0,295,20,30
21,170,28,0
1,99,12,30
62,344,75,30
1,224,8,30
2,189,6,30
1,349,12,30
0,188,9,30
0,332,10,0
0,105,18,30
5,300,28,30
0,230,7,30
0,245,8,30
3,273,26,0
0,148,10,30
0,113,2,30
0,301,7,30
15,279,32,30
0,327,9,30
0,217,16,0
1,294,29,30
0,175,7,30
3,335,19,30
1,340,12,30
0,189,6,30
1,338,10,30
0,146,1,30
2,131,8,30
0,70,1,30
0,293,30,30
2,190,2,0
1,225,11,30
11,94,26,30
170,273,98,30
0,172,7,30
0,78,2,0
0,207,7,30
0,204,7,30
22,281,37,30
0,299,30,30
3,295,37,30
0,231,6,30
13,313,28,30
3,195,15,30
31,331,27,30
0,170,1,30
4,156,7,30
0,155,21,30
1,186,4,30
1,259,13,30
4,336,10,30
3,310,5,30
0,337,12,30
6,310,27,30
1,168,2,30
0,193,9,30
0,191,7,30
0,328,10,30
62,325,59,30
0,138,11,0
0,363,26,30
1,341,10,30
0,155,9,30
0,148,10,30
14,294,33,30
15,276,31,30
0,218,6,30
0,173,1,30
0,57,2,30
0,234,34,0
31,335,27,30
0,206,3,30
0,148,13,30
0,163,10,30
0,158,5,30
1,286,29,0
2,196,9,30
3,292,11,30
0,281,7,30
0,158,1,30
1,281,16,30
0,141,32,30
2,304,7,30
4,150,22,30
16,305,29,30
0,188,6,30
0,173,1,30
0,84,1,30
0,309,20,30
0,164,22,30
2,270,38,30
141,147,7,30
0,357,90,0
0,196,5,0
15,295,51,30
4,368,10,30
1,254,14,30
8,324,43,30
2,199,5,30
2,275,40,30
30,295,31,30
0,329,8,30
0,228,7,30
0,188,5,30
0,185,1,30
3,365,26,30
0,209,9,30
3,294,7,30
0,180,2,30
0,332,20,30
18,305,20,30
1,146,5,30
8,326,49,30
6,351,28,30
36,305,8,30
0,193,11,30
0,265,32,30
1,155,2,30
32,314,92,0
0,289,11,30
0,207,2,30
0,346,12,30
2,197,5,30
7,184,7,30
6,205,6,30
0,166,1,30
12,305,8,30
1,153,5,30
3,294,37,30
0,115,10,30
0,169,1,30
4,162,1,30
0,355,13,30
4,290,30,30
0,262,5,30
0,191,31,30
2,189,3,30
0,275,40,30
0,202,9,30
1,153,2,30
0,105,2,30
1,206,8,30
0,361,11,30
0,200,8,0
51,324,39,30
1,169,1,30
2,297,27,0
4,309,44,30
6,156,14,30
3,180,20,30
0,225,14,30
1,301,19,30
0,272,11,30
1,61,2,30
1,153,4,30
2,216,13,30
1,262,13,0
0,75,2,30
10,338,56,0
5,348,10,30
1,282,38,30
0,343,11,30
3,274,16,30
1,247,8,30
4,302,9,0
6,162,14,30
1,119,3,30
15,298,20,30
0,292,21,30
0,167,7,30
4,335,12,30
0,282,23,30
4,172,29,30
54,352,95,30
2,346,36,30
0,306,27,30
0,203,2,30
0,299,50,30
0,261,18,30
6,206,10,30
2,327,21,30
1,170,8,30
0,208,9,30
16,335,91,0
1,190,1,30
3,365,10,30
3,280,10,30
2,337,36,30
0,227,10,30
0,341,11,30
0,240,35,30
141,235,44,30
0,178,9,30
4,272,16,30
0,182,7,30
0,287,22,30
0,212,6,30
0,230,5,30
5,303,7,30
1,226,11,30
2,244,35,30
0,179,8,30
0,209,4,30
0,106,2,30
0,328,10,30
2,190,4,30
0,258,9,30
5,301,20,30
131,273,47,30
15,298,50,30
1,242,9,30
7,286,56,30
5,300,16,0
0,186,5,30
0,328,10,30
1,213,4,30
0,63,1,30
0,198,12,30
30,296,31,30
1,303,18,30
30,308,28,30
0,250,14,30
239,328,49,30
6,300,29,30
0,148,10,30
30,274,29,30
1,276,31,0
6,210,7,30
9,281,40,30
14,311,27,30
4,302,25,30
0,229,5,0
0,211,6,0
0,197,7,30
0,238,8,30
36,315,106,0
236,302,64,30
8,313,56,30
5,341,10,30
0,98,2,30
1,288,30,0
2,299,47,30
0,206,1,30
39,335,91,30
2,284,29,30
6,179,6,30
45,305,8,30
2,254,9,30
1,240,8,30
0,102,9,30
2,188,6,30
12,243,34,30
12,335,34,30
4,176,29,30
2,288,37,30
1,192,7,30
1,218,13,0
9,387,47,0
1,297,8,30
0,133,5,30
3,294,34,30
1,171,4,30
0,189,1,30
23,315,32,30
1,235,8,30
0,205,6,30
0,189,1,30
0,307,7,30
0,262,14,30
7,336,12,30
2,229,17,30
0,180,7,30
0,196,9,0
0,371,21,30
1,214,16,30
0,334,33,0
0,147,5,30
3,257,10,30
