@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,1}


@data
0,352,16,1
0,537,51,1
0,997,110,1
0,365,19,1
0,595,7,1
0,959,7,1
0,615,0,1
0,591,19,1
0,768,8,1
0,680,0,1
0,570,4,1
0,900,12,1
0,985,44,1
0,567,28,1
0,382,18,1
0,582,23,1
0,354,21,1
0,880,15,1
0,361,37,1
0,584,33,1
0,532,1,1
0,670,0,1
0,577,0,1
0,531,66,1
0,1024,45,1
0,1100,187,1
0,744,1,1
0,532,19,1
0,250,40,1
14,512,22,1
0,904,0,1
192,828,128,1
0,139,0,1
0,734,55,1
0,570,0,1
0,705,3,1
0,587,0,1
0,616,4,1
0,898,2,1
0,723,2,1
0,160,0,1
0,628,20,1
0,669,0,1
0,568,0,1
0,791,4,1
0,567,39,1
0,740,6,1
0,698,7,1
0,560,11,1
0,789,57,1
0,916,7,1
0,582,32,1
0,903,58,1
0,806,36,1
0,833,9,1
0,289,54,1
0,1076,45,1
0,1122,11,1
0,599,10,1
0,1049,16,1
0,761,33,1
0,973,6,1
0,809,100,1
0,578,23,1
0,805,28,1
0,1160,32,1
0,666,0,1
0,582,3,1
0,633,44,1
0,778,9,1
0,687,0,1
0,712,0,1
0,1062,45,1
0,468,7,1
0,989,6,1
0,773,7,1
0,675,0,1
0,745,23,1
0,149,0,1
0,821,48,1
0,751,26,1
0,578,0,1
126,838,17,1
0,842,7,1
0,964,62,1
0,781,8,1
0,224,0,1
0,810,12,1
0,615,25,1
0,743,6,1
0,452,49,1
0,824,76,1
0,806,44,1
0,739,0,1
0,627,13,1
0,928,87,1
0,341,21,1
0,587,5,1
0,781,30,1
0,799,4,1
0,356,24,1
0,950,5,1
0,81,0,1
0,582,0,1
0,1036,45,1
0,721,4,1
0,721,2,1
0,223,40,1
0,859,2,1
0,592,19,1
0,440,5,1
0,624,23,1
0,188,0,1
0,1121,7,1
0,795,32,1
0,277,47,1
0,350,25,1
0,180,0,1
0,1124,12,1
0,1065,45,1
0,604,0,1
0,867,0,1
0,250,40,1
0,781,1,1
0,621,0,1
0,1116,104,1
0,795,33,1
0,771,13,1
0,647,0,1
0,336,19,1
0,950,0,1
0,803,49,1
0,763,7,1
0,759,1,1
0,1029,16,1
0,298,24,1
0,615,4,1
0,598,0,1
0,1167,24,1
0,26,0,1
0,1052,119,1
0,811,5,1
0,387,60,1
26,1032,104,1
0,940,7,1
0,958,15,1
0,612,3,1
0,803,7,1
0,318,21,1
0,808,47,1
0,281,56,1
0,239,36,1
0,578,39,1
0,1037,118,1
0,736,22,1
0,464,5,1
0,561,11,1
0,1081,228,1
0,760,1,1
0,366,19,1
0,726,0,1
0,955,0,1
0,994,32,1
0,458,56,1
0,1078,69,1
0,1086,45,1
0,583,3,1
0,878,0,1
0,679,0,1
0,841,6,1
0,727,0,1
0,628,51,1
0,539,3,1
0,971,6,1
0,792,7,1
0,457,4,1
0,222,0,1
0,744,1,1
0,712,65,1
0,256,40,1
0,711,0,1
0,631,58,1
0,780,15,1
0,684,0,1
0,823,9,1
0,698,7,1
0,413,49,1
0,657,1,1
0,715,4,0
0,953,5,1
0,554,0,1
0,1136,13,1
0,712,45,1
0,358,5,1
0,316,22,1
0,712,38,1
0,883,24,1
0,364,36,1
0,715,23,1
0,571,36,1
0,982,77,1
0,286,40,1
0,808,43,1
0,605,0,1
0,552,4,1
0,358,37,1
0,904,13,1
0,884,24,1
0,1188,41,1
0,288,7,1
0,567,0,1
0,221,0,1
0,765,7,1
0,683,0,1
0,959,28,1
0,345,40,1
0,792,30,1
0,372,27,1
0,961,31,1
0,713,23,1
0,965,62,1
0,519,56,1
0,352,5,1
0,737,4,1
0,547,76,1
0,569,11,1
0,776,58,1
0,1099,202,1
0,564,59,1
0,445,49,1
0,534,39,1
0,287,6,1
0,792,32,1
0,686,52,1
0,505,8,1
0,1049,16,1
0,511,0,1
0,745,49,1
0,466,8,1
0,775,18,1
0,781,52,1
0,778,13,1
0,555,0,1
0,761,34,1
0,824,7,1
0,629,50,1
0,975,6,1
0,102,0,1
0,860,9,1
0,541,3,1
0,972,61,1
0,1109,262,1
0,594,3,0
0,544,3,1
0,727,7,1
0,222,0,1
0,739,26,1
0,748,6,1
0,558,13,1
0,689,5,1
0,688,54,1
0,374,27,1
0,566,52,1
0,829,9,1
0,961,28,1
0,356,46,1
0,1052,19,1
0,195,0,1
0,1066,45,1
0,382,60,1
0,936,133,1
0,533,29,1
188,789,35,1
0,895,9,1
0,455,56,1
0,670,0,1
0,642,36,1
0,1046,112,1
0,531,19,1
0,782,35,1
0,1005,27,1
0,575,59,1
0,659,0,1
0,927,44,1
0,563,54,1
0,898,20,1
0,534,36,1
0,798,45,1
0,899,47,1
0,624,1,1
0,511,3,1
0,368,41,1
0,813,31,1
0,881,0,1
0,879,0,1
0,415,49,1
0,333,26,1
68,758,13,1
0,342,26,1
0,567,36,1
0,366,38,1
0,825,78,1
0,338,26,1
0,1191,55,1
0,903,19,1
0,1005,46,1
0,536,19,1
0,573,0,1
0,363,21,1
0,810,47,1
0,726,0,1
0,565,50,1
0,970,0,1
0,1125,6,1
0,291,54,1
0,821,9,1
0,562,36,1
0,1172,86,1
0,224,45,1
0,250,27,1
0,795,13,1
0,803,53,1
0,600,0,1
0,819,5,1
0,360,21,1
0,307,2,1
0,896,123,0
0,171,0,0
0,1019,298,0
0,953,7,0
3,836,2,1
2,641,33,1
3,819,2,1
0,1031,1,1
0,945,123,1
0,724,15,0
0,1059,327,1
0,1042,216,0
0,641,22,1
0,641,1,0
3,834,1,0
0,652,5,0
3,811,2,1
0,534,0,0
0,532,19,1
0,757,6,0
0,834,0,0
0,944,123,1
2,656,15,1
0,235,0,0
0,898,130,1
0,1006,164,0
0,852,26,1
16,1044,216,1
0,195,1,1
0,841,2,1
121,1080,1,1
0,808,6,1
0,218,1,1
0,172,0,1
0,329,0,1
0,86,0,1
0,212,0,1
0,816,4,1
0,790,3,1
0,985,142,1
0,818,2,1
0,215,0,1
0,15,0,1
0,837,4,1
0,1094,1,1
0,658,4,1
0,1054,213,1
0,647,1,1
0,812,29,1
0,270,0,1
44,170,0,1
0,769,2,1
0,197,0,1
42,1058,197,1
0,853,16,1
0,210,39,1
0,818,2,1
0,1033,1,1
0,834,8,1
0,917,12,1
0,819,3,1
0,1047,220,1
0,827,2,1
0,870,0,1
0,851,0,1
35,949,10,1
0,811,4,1
0,461,0,1
0,645,1,1
52,219,0,1
0,205,0,1
0,987,141,1
19,634,1,1
0,154,0,1
52,230,0,1
0,325,5,1
0,398,0,1
0,211,0,1
0,911,79,1
0,239,2,1
0,469,0,1
0,804,3,1
0,667,7,1
0,211,0,1
0,541,1,1
0,505,0,1
0,1079,1,1
0,177,0,1
0,722,7,1
0,895,132,1
0,795,3,1
0,540,1,1
0,149,1,1
0,134,0,1
0,867,143,1
0,1042,199,1
0,806,3,1
0,838,0,1
0,203,0,1
0,829,8,1
0,260,0,1
0,885,49,1
0,218,1,1
0,91,0,1
0,640,1,1
0,325,5,1
0,927,91,1
0,823,4,1
0,506,0,1
0,232,1,1
0,502,33,1
0,191,0,1
0,853,20,1
0,197,0,1
0,265,2,1
0,1027,1,1
0,925,90,1
0,297,0,1
0,159,0,1
0,310,6,1
0,211,0,1
0,1076,1,1
0,857,0,1
0,173,0,1
0,213,0,1
0,232,0,1
0,194,0,1
0,218,0,1
0,1034,1,1
0,236,0,1
0,798,4,1
0,1024,1,1
0,502,18,1
0,164,1,1
0,949,10,1
0,848,2,1
0,199,0,1
0,218,0,1
0,590,6,1
0,307,0,1
0,792,28,1
0,313,42,1
0,569,1,1
0,1077,1,1
0,668,5,1
0,1036,1,1
54,199,1,1
0,847,0,1
0,841,0,1
0,1012,1,1
0,534,129,1
0,1009,165,1
0,820,3,1
0,517,0,1
0,30,0,1
73,210,0,1
0,540,1,1
0,307,43,1
0,297,0,1
0,215,0,1
0,347,4,1
0,839,27,1
0,278,2,1
0,212,0,1
0,226,14,1
0,151,0,1
0,214,0,1
0,639,1,1
0,803,4,1
0,837,5,1
0,305,10,1
0,823,27,1
0,160,0,1
0,831,8,1
0,596,1,1
0,207,0,1
0,507,0,1
0,194,0,1
0,218,1,1
0,337,0,1
0,248,0,1
53,659,1,1
0,986,4,1
0,310,10,1
0,791,29,1
0,841,0,1
0,831,8,1
0,154,0,1
0,845,26,1
0,237,2,1
0,521,44,1
0,1022,185,1
0,311,2,1
0,628,6,1
0,843,0,1
0,597,6,1
0,811,5,1
0,243,0,1
0,328,0,1
0,170,0,1
0,770,2,1
0,842,0,1
0,811,3,1
0,973,241,1
0,201,0,1
0,151,1,1
0,170,0,1
0,1081,1,1
0,1050,321,1
0,153,0,1
0,1047,208,1
0,1042,222,1
0,311,0,1
0,484,0,1
0,332,5,1
0,1025,195,1
0,947,2,1
0,383,0,1
0,1092,1,1
0,661,5,1
0,564,20,1
43,162,1,1
0,205,0,1
0,224,0,1
31,207,0,1
0,157,0,1
0,311,1,1
0,793,4,1
0,694,1,1
0,195,3,1
0,223,1,1
0,236,1,1
0,711,7,1
0,172,0,1
0,977,1,1
0,805,2,1
0,235,0,1
0,303,0,1
0,837,5,1
0,77,0,1
0,157,0,1
0,631,6,1
0,1028,1,1
0,809,3,1
0,660,1,1
0,842,0,1
0,1006,3,1
0,387,0,1
0,316,38,1
0,813,5,1
0,660,3,1
0,529,52,1
0,215,0,1
0,1013,179,1
0,707,1,1
0,853,19,1
0,272,0,1
0,219,2,1
0,187,0,1
0,543,20,1
0,945,12,1
0,153,1,1
0,545,1,1
0,161,0,1
0,230,0,1
0,188,0,1
0,609,1,1
0,197,0,1
0,494,18,1
0,344,0,1
0,1062,1,1
0,946,10,1
0,982,1,1
0,999,155,1
0,488,0,1
0,817,2,1
0,207,37,1
0,143,0,1
0,791,3,1
61,269,0,1
48,245,0,1
0,149,0,1
0,837,62,1
0,532,0,1
0,1082,1,1
0,1043,201,1
0,797,29,1
0,1075,1,1
14,545,98,1
0,718,4,1
0,1051,213,1
0,298,2,1
0,831,3,1
0,833,7,1
0,703,1,1
0,1012,154,1
0,214,0,1
0,197,0,1
0,813,29,1
0,496,16,1
0,1046,208,1
0,153,0,1
0,155,0,1
0,912,79,1
0,219,0,1
21,601,1,1
32,867,23,1
0,914,71,1
0,332,0,1
0,167,0,1
0,280,0,1
0,247,0,1
0,217,1,1
0,1081,1,1
0,690,1,1
0,211,43,1
0,1071,233,1
13,118,0,1
0,307,0,1
0,824,1,1
0,233,0,1
0,543,69,1
0,200,0,1
0,835,9,1
0,497,14,1
0,847,14,1
0,623,4,1
0,202,0,1
0,1037,1,1
0,946,2,1
0,1062,1,1
0,1047,234,1
0,940,2,1
0,256,0,1
0,333,5,1
0,625,4,1
0,1020,1,1
0,171,1,1
0,224,19,1
0,163,0,1
0,195,0,1
0,102,0,1
0,268,0,1
0,215,0,1
4,839,0,1
0,865,28,1
31,209,0,1
0,827,2,1
0,887,47,1
0,318,0,1
0,950,12,1
0,220,0,1
0,241,0,1
0,822,2,1
0,943,123,1
0,804,3,1
0,379,1,1
0,372,1,1
0,896,46,1
0,197,0,1
0,644,2,1
0,302,14,1
2,641,1,1
0,821,4,1
0,335,0,1
0,823,3,1
0,210,4,1
0,522,12,1
0,862,23,1
0,535,0,1
0,948,10,1
0,809,3,1
0,243,0,1
0,209,0,1
0,333,0,1
0,845,14,1
0,830,4,1
0,436,0,1
0,826,2,1
0,698,123,1
0,157,0,1
0,302,0,1
0,813,4,1
0,546,82,1
0,206,61,1
0,328,5,1
0,573,6,1
0,195,0,1
0,642,1,1
0,212,0,1
0,265,0,1
0,498,16,1
0,212,7,1
0,639,6,1
0,208,0,1
0,502,0,1
0,913,13,1
0,320,0,1
0,171,0,1
0,218,0,1
0,221,2,1
0,96,0,1
0,823,24,1
0,847,0,1
0,815,2,1
0,1062,230,1
0,1042,1,1
0,682,1,1
0,644,1,1
0,210,43,1
0,830,0,1
0,1063,230,1
0,331,0,1
34,954,8,1
0,806,9,1
0,313,0,1
0,605,6,1
0,487,0,1
0,222,0,1
0,629,6,1
0,330,0,1
0,158,0,1
0,812,9,1
0,826,4,1
0,868,13,1
0,846,0,1
0,949,10,1
0,677,5,1
0,228,0,1
0,326,5,1
0,1020,194,1
0,884,13,1
0,302,0,1
0,644,1,1
0,225,0,1
0,997,3,1
0,198,0,1
0,224,1,1
0,502,28,1
0,458,0,1
57,269,0,1
0,164,0,1
0,146,0,1
0,847,4,1
14,507,0,1
0,511,0,1
85,222,0,1
0,1012,175,1
0,839,11,1
0,214,0,1
0,235,0,1
0,920,12,1
0,327,0,1
0,555,1,1
0,845,4,1
0,205,0,1
0,260,2,1
0,808,2,1
0,307,12,1
0,809,3,1
0,564,20,1
0,825,3,1
0,597,1,1
0,699,1,1
0,293,0,1
0,321,0,1
0,161,0,1
0,244,0,1
0,1048,1,1
0,225,0,1
0,225,0,1
0,622,1,1
0,157,1,1
0,264,0,1
0,923,76,1
0,549,63,1
0,681,5,1
0,167,0,1
0,191,0,1
0,843,26,1
20,531,19,1
0,176,1,1
0,242,0,1
89,204,0,1
0,232,2,1
0,163,0,1
0,545,66,1
0,1060,1,1
0,195,0,1
0,844,8,1
0,222,0,1
51,211,0,1
0,889,110,1
0,125,0,1
0,644,1,1
0,323,0,1
0,198,0,1
0,308,0,1
40,632,2,1
15,799,5,1
0,1022,3,1
0,814,4,1
0,153,1,1
0,671,5,1
6,807,2,1
0,647,1,1
0,148,0,1
0,231,0,1
0,437,0,1
27,186,1,1
0,250,0,1
0,338,0,1
0,611,1,1
0,823,29,1
0,259,0,1
0,295,0,1
0,235,0,1
0,848,14,1
0,1031,1,1
0,881,13,1
0,980,1,1
0,304,0,1
0,854,2,1
0,325,0,1
0,156,1,1
0,252,0,1
0,202,0,1
0,711,4,1
0,880,156,1
0,329,0,1
0,375,1,1
0,656,1,1
0,809,3,1
0,217,0,1
0,492,1,1
0,161,0,1
0,796,3,1
0,255,0,1
0,233,0,1
0,302,2,1
0,686,7,1
0,214,6,1
34,1047,216,1
0,858,0,1
0,208,0,1
0,326,0,1
0,219,2,1
0,835,4,1
0,236,0,1
0,161,0,1
9,834,4,1
0,950,124,1
0,306,2,1
0,857,21,1
0,225,0,1
0,313,10,1
0,304,2,1
0,801,2,1
0,854,14,1
0,158,0,1
0,198,0,1
0,1113,1,1
0,485,0,1
0,1005,163,1
0,671,1,1
0,178,0,1
0,237,0,1
0,831,0,1
0,131,0,1
0,921,12,1
0,764,6,1
0,830,2,1
0,537,19,1
0,224,0,1
0,153,1,1
78,213,0,1
0,158,0,1
0,859,14,1
0,786,4,1
16,798,4,1
0,26,0,1
0,1050,235,1
0,791,3,1
0,669,1,1
0,1005,1,1
0,199,0,1
0,828,4,1
0,754,3,1
0,814,4,1
0,210,0,1
0,532,0,1
0,832,2,1
0,989,4,1
0,196,0,1
0,796,28,1
0,336,0,1
0,527,52,1
0,1055,1,1
0,918,2,1
0,221,0,1
0,847,0,1
0,956,11,1
0,630,6,1
0,535,100,1
23,151,1,1
0,891,2,1
0,220,2,1
0,796,29,1
0,1032,1,1
0,516,8,1
0,1060,229,1
0,694,1,1
0,871,0,1
0,214,0,1
0,824,27,1
0,640,6,1
6,1026,1,1
6,831,1,1
0,1041,222,1
0,795,28,1
0,857,2,1
0,1036,1,1
0,815,2,1
0,950,10,1
0,716,117,1
0,784,3,1
0,189,1,1
0,509,17,1
0,1108,1,1
0,214,0,1
0,323,6,1
0,698,1,1
0,844,8,1
0,1097,1,1
0,484,1,1
0,851,26,1
0,807,3,1
0,739,89,1
0,655,1,1
0,542,139,1
0,213,9,1
0,266,2,1
60,270,0,1
0,153,1,1
0,173,1,1
0,179,0,1
0,195,0,1
0,315,38,1
0,730,4,1
0,206,0,1
0,1060,1,1
0,324,0,1
0,709,1,1
0,821,2,1
0,207,0,1
0,914,13,1
0,381,1,1
0,316,0,1
0,824,1,1
0,223,0,1
0,856,2,1
0,176,1,1
3,17,0,1
0,669,1,1
0,838,2,1
0,509,12,1
0,642,6,1
0,1060,1,1
0,656,4,1
0,536,99,1
0,215,0,1
0,1009,1,1
0,825,2,1
0,687,7,1
0,950,9,1
0,245,0,1
0,304,25,1
0,1027,313,1
150,1111,1,1
0,879,2,1
0,922,77,1
0,247,0,1
0,654,1,1
62,272,0,1
0,1007,161,1
0,942,12,1
0,585,6,1
0,849,0,1
0,631,6,1
0,502,12,1
0,377,1,1
0,1030,1,1
0,244,2,1
0,323,0,1
0,904,13,1
0,1102,1,1
0,822,1,1
0,204,1,1
0,1067,233,1
0,805,6,1
3,36,0,1
0,636,4,1
0,827,24,1
2,808,3,1
0,931,12,1
17,509,8,1
0,390,0,1
0,692,1,1
49,235,0,1
0,801,6,1
52,255,0,1
0,593,1,1
0,307,0,1
0,243,2,1
0,933,102,1
0,205,43,1
0,583,21,1
0,623,1,1
0,957,11,1
0,155,0,1
0,215,0,1
0,797,3,1
0,538,0,1
0,179,0,1
0,868,143,1
0,971,8,1
0,548,20,1
0,969,8,1
0,1102,1,1
0,545,0,1
0,928,2,1
0,534,1,1
0,946,2,1
0,852,22,1
0,173,0,1
0,74,0,1
0,244,0,1
0,829,3,1
0,1052,225,1
0,803,3,1
0,486,0,1
33,972,5,1
0,832,3,1
0,229,0,1
0,215,1,1
0,799,6,1
48,197,1,1
0,311,6,1
0,500,22,1
0,205,0,1
0,618,4,1
0,814,3,1
0,1082,1,1
0,197,0,1
0,1028,2,1
55,243,0,1
0,803,3,1
0,205,0,1
0,781,3,1
0,337,0,1
0,323,0,1
0,1030,1,1
0,308,45,1
0,802,28,1
0,818,3,1
0,817,4,1
0,294,2,1
0,777,6,1
0,177,1,1
0,1045,207,1
0,256,0,1
0,491,1,1
0,854,0,1
0,799,4,1
0,232,0,1
0,234,0,1
0,1039,1,1
0,533,128,1
0,310,39,1
0,305,0,1
0,252,0,1
0,844,22,1
0,220,1,1
0,187,0,1
0,420,0,1
0,621,4,1
0,319,0,1
0,638,4,1
0,552,20,1
0,904,65,1
0,203,0,1
0,173,0,1
0,213,0,1
0,873,33,1
0,233,0,1
0,589,1,1
0,506,12,1
12,558,1,1
0,258,0,1
0,1029,1,1
0,879,134,1
0,782,3,1
0,302,0,1
0,847,15,1
0,146,0,1
0,570,21,1
0,249,0,1
0,905,2,1
0,918,2,1
0,320,0,1
0,999,3,1
0,813,4,1
0,834,3,1
0,846,22,1
0,966,241,1
0,204,49,1
0,221,30,1
0,838,0,1
0,207,0,1
0,840,0,1
0,957,6,1
0,120,0,1
0,856,14,1
0,1002,158,1
0,283,0,1
0,1027,1,1
48,214,0,1
0,343,0,1
0,196,0,1
0,497,0,1
0,243,0,1
0,1027,3,1
0,518,0,1
0,207,0,1
0,826,2,1
0,217,0,1
0,816,2,1
0,1056,1,1
0,1082,1,1
0,194,0,1
0,135,0,1
0,854,26,1
0,825,4,1
0,443,0,1
0,846,14,1
0,647,2,1
0,304,25,1
0,527,8,1
0,209,0,1
0,1022,179,1
0,163,0,1
0,837,10,1
0,1038,203,1
0,239,0,1
0,334,0,1
51,219,0,1
0,947,2,1
0,519,44,1
112,1018,1,1
0,803,2,1
0,606,1,1
0,805,3,1
0,801,2,1
0,835,27,1
0,854,14,1
0,500,17,1
0,1074,1,1
0,182,1,1
0,1110,2,1
0,439,0,1
0,798,5,1
0,230,0,1
0,214,0,1
0,811,11,1
0,313,43,1
0,336,0,1
0,200,0,1
0,841,2,1
0,815,2,1
0,207,43,1
0,327,0,1
0,283,0,1
0,838,4,1
0,196,0,1
0,199,0,1
0,871,0,1
0,178,0,1
50,212,0,1
0,842,0,1
0,830,2,1
0,1049,230,1
0,644,1,1
0,861,2,1
0,494,14,1
0,216,56,1
114,997,1,1
0,846,4,1
0,160,0,1
0,844,4,1
0,200,0,1
0,210,0,1
56,255,0,1
0,463,0,1
0,222,1,1
0,198,0,1
0,796,3,1
0,954,6,1
0,848,18,1
0,342,0,1
0,836,2,1
0,871,0,1
0,269,0,1
0,330,0,1
0,753,3,1
0,502,13,1
0,224,0,1
0,339,0,1
0,198,1,1
0,936,111,1
0,657,4,1
0,867,0,1
0,103,0,1
0,198,0,1
0,1061,1,1
0,490,0,1
0,182,1,1
0,223,1,1
0,165,0,1
0,228,0,1
0,807,3,1
0,203,0,1
0,599,3,1
0,968,243,1
0,844,0,1
0,982,4,1
0,256,0,1
8,706,1,1
0,492,5,1
0,204,0,1
0,811,29,1
0,209,1,1
0,810,2,1
0,498,16,1
0,867,35,1
0,990,3,1
0,510,19,1
0,516,47,1
0,177,1,1
0,953,6,1
0,384,0,1
0,211,0,1
0,202,49,1
0,206,0,1
0,965,256,1
0,185,0,1
0,962,8,1
0,507,8,1
0,219,1,1
0,891,108,1
0,501,17,1
0,542,144,1
0,1029,2,1
0,483,1,1
0,329,0,1
0,824,24,1
0,730,29,1
0,825,50,1
0,232,0,1
0,1077,1,1
0,830,48,1
0,699,1,1
0,216,0,1
0,840,11,1
0,844,0,1
0,85,0,1
28,204,0,1
0,913,83,1
0,277,0,1
0,323,0,1
0,1046,229,1
0,178,0,1
0,194,0,1
0,828,4,1
0,174,0,1
0,198,0,1
0,207,0,1
0,495,0,1
0,941,119,1
0,584,21,1
0,162,0,1
0,807,3,1
0,210,0,1
8,110,0,1
0,221,31,1
0,549,62,1
0,338,0,1
0,618,6,1
0,702,7,1
0,150,0,1
0,835,2,1
0,1000,3,1
0,835,3,1
0,192,0,1
14,536,0,1
0,504,0,1
0,214,0,1
0,972,1,1
0,833,2,1
0,885,13,1
0,258,0,1
0,250,0,1
0,336,0,1
0,186,3,1
0,295,0,1
0,195,0,1
0,821,4,1
0,829,3,1
0,801,28,1
0,1074,1,1
0,493,14,1
0,498,13,1
0,739,7,1
0,224,0,1
0,213,0,1
0,571,6,1
89,219,0,1
0,175,0,1
0,1026,1,1
0,166,1,1
0,238,0,1
14,510,0,1
0,702,1,1
5,102,0,1
0,221,0,1
0,264,0,1
0,490,3,1
0,692,1,1
0,294,0,1
0,838,63,1
0,292,2,1
0,81,0,1
0,669,7,1
0,543,139,1
0,215,0,1
0,160,0,1
0,572,1,1
0,1054,199,1
0,955,6,1
0,785,3,1
0,163,0,1
0,314,42,1
0,854,16,1
0,307,1,1
0,1023,2,1
0,207,0,1
0,897,113,1
0,170,0,1
0,209,0,1
0,174,0,1
0,938,114,1
0,177,1,1
0,218,33,1
0,199,0,1
0,646,1,1
0,343,5,1
0,230,2,1
0,415,0,1
0,1034,1,1
0,853,14,1
0,970,1,1
50,228,0,1
0,983,4,1
0,321,0,1
0,806,3,1
0,477,0,1
14,525,103,1
0,826,2,1
0,1044,1,1
0,555,7,1
0,223,0,1
0,927,2,1
0,573,6,1
0,831,4,1
2,586,21,1
49,221,0,1
14,510,0,1
0,214,0,1
0,849,22,1
0,797,28,1
0,358,4,1
0,69,0,1
0,322,0,1
0,857,13,1
0,807,2,1
0,1078,1,1
0,1034,1,1
0,488,3,1
0,538,0,1
0,213,0,1
0,489,1,1
0,1047,1,1
55,267,0,1
0,913,2,1
0,191,0,1
0,975,1,1
0,1037,1,1
0,533,100,1
0,155,0,1
0,1112,2,1
0,338,0,1
0,850,0,1
0,904,2,1
50,230,0,1
0,775,2,1
0,158,1,1
0,841,0,1
0,1077,1,1
0,535,0,1
0,857,14,1
0,632,1,1
0,1020,179,1
0,1022,190,1
0,154,1,1
0,227,1,1
0,1078,1,1
0,204,0,1
0,1044,229,1
0,325,6,1
0,856,19,1
0,336,0,1
0,228,0,1
0,1064,213,1
0,263,0,1
0,640,1,1
0,177,1,1
0,627,4,1
0,318,0,1
2,437,0,1
63,273,0,1
0,951,12,1
0,940,112,1
0,183,0,1
0,510,0,1
0,493,3,1
0,624,4,1
0,260,0,1
0,159,0,1
0,542,1,1
0,634,6,1
0,501,14,1
0,217,0,1
0,901,64,1
0,510,0,1
0,319,38,1
0,334,0,1
0,786,30,1
0,344,0,1
0,858,13,1
0,255,0,1
0,155,1,1
0,268,0,1
0,211,0,1
135,1096,1,1
4,839,9,1
0,191,0,1
0,1127,371,1
0,552,87,1
0,839,4,1
0,208,66,1
0,236,0,1
0,306,0,1
0,832,3,1
0,224,1,1
0,95,0,1
0,853,14,1
0,243,0,1
0,927,12,1
0,294,2,1
0,833,5,1
0,1009,169,1
62,275,0,1
0,497,22,1
0,492,0,1
0,247,0,1
0,330,0,1
0,633,1,1
0,329,0,1
0,228,0,1
0,830,3,1
0,834,5,1
0,247,0,1
0,1035,1,1
0,215,0,1
0,968,1,1
0,1029,3,1
0,1058,1,1
0,1039,1,1
0,509,0,1
0,168,0,1
0,175,0,1
0,837,4,1
0,246,0,1
0,828,3,1
0,308,2,1
0,838,4,1
0,845,0,1
0,208,37,1
0,828,3,1
20,855,19,1
0,815,5,1
0,831,41,1
0,489,1,1
0,861,0,1
0,828,1,1
0,1082,365,1
0,837,4,1
0,226,0,1
0,949,8,1
0,705,7,1
0,1004,1,1
0,217,0,1
0,260,0,1
0,840,4,1
0,817,4,1
0,1011,152,1
0,343,0,1
27,861,13,1
0,199,0,1
0,502,20,1
0,820,2,1
0,457,0,1
0,257,0,1
0,194,0,1
52,217,0,1
0,200,0,1
0,161,0,1
0,847,17,1
0,844,0,1
0,868,0,1
53,226,0,1
0,212,0,1
0,299,0,1
0,308,10,1
0,239,0,1
0,243,0,1
0,1095,1,1
0,256,0,1
52,209,0,1
47,171,0,1
0,1061,1,1
0,806,3,1
7,523,19,1
0,1050,230,1
0,551,20,1
0,939,2,1
0,638,4,1
0,262,0,1
0,825,18,1
0,655,1,1
0,306,6,1
0,967,241,1
0,912,77,1
0,1043,217,1
0,318,0,1
0,844,0,1
0,194,0,1
0,862,0,1
0,61,0,1
0,972,1,1
0,1059,1,1
0,93,0,1
0,846,0,1
0,326,5,1
72,182,1,1
0,765,2,1
0,832,4,1
0,500,16,1
0,468,0,1
0,106,0,1
0,983,142,1
0,546,20,1
0,839,0,1
0,218,0,1
0,1073,1,1
0,243,0,1
0,193,3,1
0,854,0,1
0,238,0,1
0,1042,202,1
0,820,1,1
0,511,0,1
0,509,13,1
0,828,2,1
0,56,0,1
0,194,1,1
0,528,19,1
97,919,2,1
0,957,6,1
0,417,0,1
0,275,0,1
0,812,7,1
0,632,2,1
0,565,20,1
0,329,0,1
7,462,0,1
0,206,2,1
0,1035,1,1
0,541,8,1
0,231,0,1
0,400,0,1
0,376,1,1
0,171,0,1
0,751,4,1
0,635,1,1
0,848,26,1
0,211,0,1
0,282,0,1
0,318,0,1
0,173,0,1
0,135,0,1
0,258,0,1
0,859,16,1
0,152,0,1
0,158,1,1
0,308,0,1
0,393,0,1
7,524,18,1
0,938,109,1
0,582,21,1
0,207,0,1
0,724,4,1
0,640,2,1
0,133,0,1
0,463,0,1
0,202,1,1
0,332,0,1
0,796,3,1
0,1021,3,1
0,607,1,1
0,853,22,1
0,544,69,1
0,1014,299,1
0,216,1,1
0,361,3,1
0,719,4,1
0,157,1,1
0,205,2,1
22,531,8,1
0,710,7,1
0,193,0,1
0,264,0,1
0,105,0,1
0,337,0,1
0,802,3,1
0,264,0,1
0,930,2,1
0,807,2,1
0,824,29,1
0,849,23,1
0,212,0,1
0,815,2,1
0,173,0,1
0,753,3,1
0,974,1,1
48,208,0,1
0,345,0,1
51,219,0,1
0,208,36,1
0,642,2,1
0,233,0,1
0,413,0,1
0,991,4,1
42,564,1,1
0,898,125,1
0,244,0,1
0,312,36,1
0,601,1,1
0,176,0,1
0,123,0,1
0,344,0,1
0,260,0,1
0,847,23,1
0,208,0,1
0,319,0,1
0,184,1,1
7,478,0,1
0,798,28,1
0,414,0,1
