@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,14}


@data
0,974,133,14
0,598,1,14
0,280,2,14
21,846,0,14
0,810,2,14
0,974,239,14
0,177,0,14
0,273,2,14
0,200,1,14
0,211,0,14
0,911,77,14
0,832,2,14
0,644,1,14
0,238,0,14
0,541,70,14
0,169,1,14
0,315,6,14
0,871,0,14
0,1045,1,0
0,198,1,14
0,922,91,14
0,60,0,14
0,354,4,14
0,828,4,14
0,440,0,14
0,192,0,14
0,200,0,14
0,1058,1,14
0,691,1,14
0,685,129,14
0,974,134,14
0,269,0,14
0,824,1,14
0,159,1,14
0,279,0,14
0,804,3,14
0,207,0,14
0,492,5,14
0,213,0,14
0,162,0,14
0,158,0,14
0,927,105,14
0,231,0,14
0,171,1,14
0,305,0,14
0,169,0,14
0,217,0,14
50,176,1,14
0,337,0,14
9,796,3,14
12,713,73,14
0,1101,1,14
0,99,0,14
0,607,6,14
0,205,0,14
0,551,20,14
0,824,4,14
0,663,5,14
0,821,3,14
0,990,3,14
0,894,46,14
0,830,45,14
56,667,1,14
0,326,6,14
0,697,1,14
0,830,8,14
0,330,0,14
0,827,4,14
0,450,0,14
0,945,10,14
0,997,1,14
0,303,23,14
0,383,0,14
0,951,1,14
0,600,3,14
0,439,0,14
0,808,6,14
0,469,0,14
0,640,6,14
0,840,0,14
0,190,0,14
0,713,4,14
0,101,0,14
13,538,1,14
0,311,10,14
0,244,2,14
118,1081,1,14
0,207,0,14
0,79,0,14
0,847,26,14
0,485,0,14
19,129,0,14
0,271,0,14
0,653,1,14
0,520,44,14
0,517,8,14
0,975,134,14
0,801,2,14
0,849,14,14
10,500,16,14
0,801,28,14
0,211,0,14
0,320,0,14
83,817,2,14
0,160,0,14
0,639,6,14
110,1027,1,14
0,301,0,14
0,193,0,14
0,624,4,14
0,159,0,14
0,868,0,14
0,318,38,14
0,802,6,14
0,232,0,14
0,594,1,14
0,442,0,14
0,819,1,14
0,182,1,14
0,509,17,14
0,951,124,14
0,1038,1,14
0,197,0,14
14,811,29,14
0,1108,1,0
0,948,10,14
0,235,0,14
0,515,0,14
0,1119,370,14
0,156,1,14
0,147,0,14
0,190,0,14
0,456,0,14
0,214,0,14
0,514,8,14
0,829,2,14
0,916,77,14
0,237,0,14
0,209,0,14
0,226,1,14
0,307,2,14
0,1032,1,14
0,217,1,14
0,851,22,14
52,212,0,14
0,692,1,14
0,1055,230,14
0,195,0,14
0,1040,1,14
0,1045,207,14
0,628,1,14
0,221,32,14
0,1034,209,14
0,579,1,14
52,166,1,14
0,693,1,14
0,653,1,14
0,845,0,14
0,195,0,14
33,155,1,14
0,832,7,14
0,232,2,14
0,358,3,14
0,914,80,14
0,692,1,14
0,844,2,14
21,178,1,14
0,196,0,14
0,625,6,14
0,283,0,14
0,870,35,14
0,721,7,14
0,603,1,14
0,331,0,14
0,520,0,14
0,185,3,14
0,213,35,14
0,331,0,14
0,221,1,14
0,965,12,14
0,919,92,14
0,655,1,14
0,711,1,14
0,201,0,14
0,520,0,14
0,262,0,14
0,501,20,14
0,1100,1,0
0,200,0,14
0,1025,1,14
0,221,0,14
0,303,0,14
0,303,15,14
0,168,0,14
0,148,0,14
0,187,0,14
0,806,28,14
0,157,1,14
0,798,4,14
0,1015,3,14
0,243,2,14
0,641,1,14
0,556,64,14
0,208,0,14
0,866,13,14
0,845,15,14
0,610,1,14
0,654,1,14
0,157,0,14
0,474,0,14
0,211,0,14
0,872,33,14
0,950,1,14
0,743,25,14
0,1014,179,14
31,876,13,14
0,536,0,14
0,658,6,14
0,232,2,14
0,205,0,14
0,1029,1,14
0,334,0,14
0,197,0,14
0,548,84,14
0,227,2,14
0,922,2,14
0,213,4,14
0,1033,202,14
0,699,1,14
0,508,12,14
0,548,1,14
0,327,0,14
0,311,44,14
0,860,0,14
0,801,28,14
0,406,0,14
0,513,0,14
30,213,0,14
0,175,1,14
0,855,16,14
0,869,2,14
20,172,1,14
0,844,8,14
0,833,3,14
0,702,1,14
0,847,0,14
0,302,2,14
0,956,125,14
0,511,12,14
0,844,26,14
0,213,35,14
0,188,0,14
0,486,0,14
53,218,0,14
0,853,19,14
0,196,0,14
0,214,42,14
0,491,20,14
0,348,5,14
0,904,2,14
0,595,6,14
0,641,1,14
0,961,8,14
0,947,2,14
0,233,2,14
0,5,0,14
109,1058,1,14
0,806,3,14
0,847,0,14
0,221,0,14
0,173,0,14
0,1079,1,14
40,948,8,14
0,626,1,0
0,1079,1,14
0,494,16,14
0,197,0,14
0,903,2,14
0,306,12,14
0,887,50,14
0,301,15,14
0,1022,192,14
0,847,25,14
0,504,0,14
0,840,5,14
0,904,2,14
0,210,0,14
0,913,13,14
0,883,13,14
0,553,88,14
0,224,0,14
0,834,27,14
0,153,0,14
0,537,20,14
0,903,68,14
0,962,1,14
0,216,0,14
0,509,38,14
14,494,14,14
0,240,0,14
0,210,0,14
29,211,0,14
0,894,122,14
0,185,0,14
0,824,4,14
0,212,0,14
0,323,0,14
0,958,6,14
0,199,0,14
0,173,0,14
0,737,89,14
0,830,3,14
0,919,2,14
0,179,0,14
0,312,38,14
0,868,0,14
0,264,0,14
0,838,65,14
0,843,26,14
0,1026,2,14
0,32,0,14
0,219,0,14
0,846,18,14
0,848,0,14
0,500,22,14
0,595,3,14
0,852,76,14
0,303,0,14
3,44,0,14
0,822,51,14
0,227,0,14
0,222,1,14
0,978,1,14
0,154,0,14
0,496,15,14
0,151,1,14
0,1021,194,14
0,300,0,14
0,272,0,14
11,1036,232,14
0,498,0,14
49,233,0,14
0,386,1,14
0,307,10,14
0,805,3,14
0,994,1,14
0,850,17,14
0,551,1,14
0,232,0,14
0,625,1,14
0,213,0,14
0,191,0,14
0,1066,233,14
0,1041,1,14
0,317,0,14
0,245,0,14
0,872,2,14
0,859,14,14
0,821,2,14
0,1029,1,14
0,558,1,14
61,272,0,14
0,512,0,14
4,803,4,14
0,220,1,14
0,534,0,14
0,706,7,14
0,232,0,14
0,305,0,14
0,182,1,14
0,612,6,14
0,539,146,14
0,761,2,14
0,821,3,14
0,235,0,14
0,189,3,14
0,75,0,14
0,803,5,14
0,199,0,14
0,986,1,14
50,183,1,14
0,306,0,14
0,978,1,14
0,1127,1,0
0,156,1,14
0,528,52,14
0,626,1,14
0,312,36,14
0,727,55,14
2,571,21,14
0,823,25,14
0,1045,234,14
0,809,3,14
0,204,43,14
0,212,2,14
0,274,2,14
0,785,3,14
0,603,1,14
0,253,0,14
0,224,0,14
0,1021,1,14
0,213,0,14
0,947,10,14
0,852,2,14
0,190,0,14
0,896,127,14
0,212,0,14
0,550,1,14
0,322,0,14
0,847,18,14
0,966,254,14
0,493,5,14
0,306,1,14
0,830,43,14
0,270,0,14
21,160,1,14
0,704,1,14
0,178,0,14
33,151,1,14
0,795,3,14
0,206,0,14
0,794,6,14
0,164,1,14
0,370,1,14
0,897,46,14
0,259,0,14
0,199,0,14
0,1093,1,0
0,1006,163,14
0,255,0,14
11,540,139,14
0,223,1,14
0,855,19,14
0,507,12,14
0,318,0,14
0,949,9,14
0,1039,1,14
0,733,102,14
0,814,4,14
0,78,0,14
0,250,0,14
0,1057,226,14
0,837,0,14
0,938,109,14
0,889,53,14
0,1033,1,14
0,942,2,14
0,493,5,14
0,217,0,14
0,226,1,14
0,1037,1,14
0,429,0,14
0,621,1,14
0,266,0,14
0,153,0,14
0,855,2,14
0,186,0,14
0,1036,1,14
0,207,0,14
0,923,91,14
0,508,0,14
0,222,0,14
0,192,0,14
0,872,35,14
0,735,7,14
0,176,1,14
0,1011,290,14
0,798,4,14
0,330,0,14
0,331,0,14
0,319,0,14
0,501,16,14
0,237,2,14
0,848,0,14
0,833,2,14
3,442,0,14
61,269,0,14
0,76,0,14
0,812,2,14
0,234,1,14
0,642,1,14
0,798,28,14
0,966,256,14
0,839,0,14
0,847,18,14
0,273,0,14
0,991,145,14
0,658,1,14
0,218,0,14
0,549,20,14
0,376,1,14
0,200,0,14
82,212,0,14
0,1001,3,14
0,304,2,14
0,844,0,14
0,1032,1,14
0,831,45,14
0,208,2,14
0,224,0,14
0,555,88,14
0,522,8,14
0,625,6,14
0,205,0,14
0,914,13,14
0,154,1,14
0,180,0,14
0,956,11,14
0,1024,3,14
0,197,0,14
0,227,1,14
0,839,0,14
0,281,0,14
0,834,8,14
0,918,2,14
0,273,2,14
0,826,29,14
1,623,4,14
0,874,13,14
0,820,29,14
0,914,91,14
0,1061,1,14
0,823,18,14
0,1041,199,14
0,828,1,14
0,570,21,14
0,515,8,14
0,939,112,14
0,938,111,14
0,755,3,14
0,6,0,14
0,1027,2,14
34,1045,1,14
0,992,3,14
0,233,0,14
0,306,1,14
0,861,2,14
46,190,1,14
13,534,128,14
0,185,1,14
0,217,1,14
0,307,45,14
0,249,0,14
0,960,1,14
0,200,0,14
15,491,0,14
0,800,3,14
0,152,0,14
0,408,0,14
0,345,5,14
0,975,235,14
0,210,0,14
0,154,1,14
0,231,0,14
0,1043,234,14
0,339,5,14
0,212,7,14
0,259,0,14
0,550,20,14
0,270,0,14
0,329,0,14
0,324,0,14
0,223,0,14
0,596,6,14
0,1060,1,14
0,221,0,14
0,761,7,14
0,242,0,14
0,789,2,14
0,237,0,14
0,200,0,14
0,631,2,14
0,843,8,14
0,1047,207,14
0,342,0,14
42,640,1,14
0,764,6,14
0,992,3,14
0,650,2,14
0,164,0,14
0,211,0,14
0,207,0,14
0,267,0,14
0,1034,1,14
0,834,27,14
0,169,0,14
0,614,6,14
0,851,20,14
0,445,0,14
0,163,0,14
0,233,2,14
0,175,1,14
0,196,1,14
0,257,0,14
0,203,49,14
0,845,18,14
0,1033,1,14
0,209,7,14
0,225,27,14
0,245,2,14
0,799,3,14
0,603,1,14
0,706,1,14
0,838,64,14
0,486,4,14
0,843,8,14
0,1028,202,14
0,688,1,14
0,174,0,14
0,1041,216,14
0,1034,1,14
0,166,0,14
0,213,7,14
0,160,1,14
49,238,0,14
0,180,1,14
0,485,1,14
0,153,0,14
0,228,0,14
0,611,1,14
0,545,1,14
0,1097,1,0
0,320,0,14
91,220,0,14
0,825,4,14
0,210,0,14
0,1095,1,0
0,778,3,14
0,319,0,14
0,114,0,14
0,333,0,14
0,603,6,14
0,834,3,14
0,735,7,14
0,302,2,14
0,462,0,14
0,221,1,14
0,895,46,14
0,819,5,14
0,226,2,14
0,811,7,14
0,736,84,14
0,986,4,14
0,809,3,14
0,224,0,14
0,271,0,14
0,1097,1,0
0,926,90,14
0,231,1,14
0,1010,154,14
0,978,1,14
0,1027,1,14
0,834,7,14
0,525,0,14
51,206,0,14
0,206,0,14
0,1076,1,14
0,235,0,14
0,906,2,14
0,626,1,14
0,309,36,14
0,210,0,14
2,493,15,14
0,208,0,14
0,1002,155,14
0,806,2,14
0,849,0,14
0,242,0,14
0,320,0,14
0,853,0,14
0,806,6,14
0,852,22,14
0,616,1,0
0,397,0,14
16,536,0,14
0,837,2,14
0,233,0,14
0,321,38,14
0,303,0,14
38,959,12,14
0,1037,1,14
0,527,0,0
0,529,19,14
0,248,0,14
0,502,0,14
0,173,0,14
0,222,2,14
0,826,2,14
0,791,3,14
0,713,1,14
0,273,2,14
0,217,0,14
0,714,14,14
40,950,9,14
0,197,1,14
32,978,1,14
0,553,20,14
0,198,0,14
0,268,0,14
0,712,118,14
0,178,0,14
52,175,1,14
0,181,1,14
0,790,3,14
0,225,0,14
0,897,167,14
0,638,1,14
0,180,1,14
0,346,5,14
0,1017,1,14
0,629,2,14
0,955,12,14
0,848,0,14
0,303,2,14
0,510,13,14
0,704,1,14
0,360,1,14
0,801,3,14
0,357,3,14
0,340,0,14
20,837,0,14
72,183,1,14
0,847,26,14
91,221,0,14
0,218,0,14
0,438,0,14
0,201,0,14
0,273,2,14
0,691,1,14
0,824,4,14
0,553,1,14
0,98,0,14
0,161,0,14
0,597,1,14
0,964,11,14
0,624,1,14
0,187,0,14
0,222,31,14
0,1026,2,14
0,319,0,14
0,625,4,14
0,253,0,14
7,794,29,14
0,462,0,14
0,181,0,14
8,519,18,14
0,547,8,14
0,656,1,14
0,858,23,14
0,844,14,14
0,919,12,14
0,203,0,14
0,1115,371,14
0,225,1,14
50,246,0,14
0,176,1,14
0,1053,1,14
0,147,0,14
0,325,0,14
0,173,1,14
0,1099,1,0
0,888,49,14
0,496,24,14
0,166,0,14
0,849,2,14
0,177,0,14
0,507,15,14
0,172,1,14
0,620,1,14
0,160,0,14
0,798,3,14
0,257,0,14
0,300,0,14
0,187,0,14
0,359,3,14
0,513,15,14
0,274,0,14
18,851,0,14
0,223,2,14
0,254,0,14
0,830,46,14
0,891,53,14
0,548,20,14
0,660,1,14
0,492,18,14
0,903,67,14
0,912,80,14
0,832,3,14
0,580,21,14
0,310,28,14
0,203,0,14
0,581,21,14
0,1042,1,14
0,172,1,14
0,198,0,14
0,525,0,14
0,153,1,14
0,212,57,14
0,958,6,14
0,847,22,14
0,222,1,14
0,979,5,14
0,973,135,14
0,952,8,14
0,1027,1,14
0,847,14,14
0,1004,3,14
0,311,36,14
0,214,19,14
0,68,0,14
0,185,0,14
0,611,1,0
0,258,0,14
0,193,0,14
0,66,0,14
0,154,0,14
0,1000,1,14
0,846,8,14
0,1098,1,0
0,194,0,14
0,826,2,14
0,897,130,14
17,801,4,14
0,496,16,14
0,158,0,14
0,262,0,14
0,923,75,14
0,1049,199,14
0,853,23,14
0,161,0,14
0,289,2,14
0,1057,1,14
0,824,2,14
0,901,2,14
0,327,0,14
0,301,17,14
0,280,2,14
0,317,0,14
0,607,1,14
0,627,4,14
56,246,0,14
0,419,0,14
0,831,2,14
0,833,4,14
0,831,3,14
0,265,0,14
0,286,2,14
0,507,12,14
0,311,8,14
0,193,0,14
3,47,0,14
0,309,2,14
0,816,3,14
0,869,141,14
0,596,1,14
0,212,0,14
0,794,3,14
0,970,8,14
0,927,103,14
0,1100,1,0
29,546,20,14
0,482,0,14
0,242,2,14
0,530,8,14
0,863,2,14
0,691,1,14
0,636,1,14
0,264,0,14
0,1057,198,14
0,223,1,14
0,196,0,14
0,213,2,14
0,649,1,14
14,495,14,14
0,1067,233,14
0,1045,220,14
53,263,0,14
0,827,1,14
0,828,1,14
13,531,114,14
0,254,0,14
0,808,3,14
0,776,2,14
0,824,3,14
0,319,0,14
0,594,1,14
0,289,0,14
0,853,22,14
0,296,0,14
0,658,1,14
0,351,4,14
0,853,20,14
0,930,12,14
0,339,0,14
0,217,0,14
0,210,0,14
0,841,4,14
0,803,4,14
0,446,0,14
0,846,22,14
0,193,0,14
149,1111,2,14
0,809,3,14
0,177,0,14
0,176,1,14
0,483,0,14
0,934,102,14
0,793,2,14
0,847,14,14
0,802,3,14
0,846,26,14
0,550,8,14
0,358,3,14
0,1028,1,14
0,805,28,14
0,553,7,14
0,779,3,14
4,521,12,14
0,210,7,14
0,338,0,14
0,648,1,14
0,249,0,14
0,1073,346,14
0,976,134,14
0,849,2,14
0,220,1,14
0,194,0,14
28,541,20,14
0,857,16,14
0,172,1,14
0,192,0,14
0,235,0,14
0,204,0,14
0,220,0,14
0,800,3,14
0,220,32,14
0,914,77,14
0,225,14,14
0,530,0,14
0,862,2,14
0,703,1,14
0,303,28,14
0,756,3,14
0,839,0,14
0,506,12,14
0,943,112,14
0,219,0,14
0,809,29,14
0,823,3,14
1,930,102,14
0,164,0,14
0,981,140,14
0,311,36,14
0,318,0,14
50,211,0,14
0,196,0,14
0,847,14,14
0,849,22,14
0,299,0,14
0,862,2,14
0,841,4,14
0,678,7,14
0,830,3,14
0,169,1,14
0,239,0,14
0,802,4,14
42,1051,199,14
0,200,0,14
5,832,8,14
0,173,0,14
0,311,0,14
21,853,19,14
0,752,20,14
0,508,8,14
0,1039,1,14
0,1094,1,0
0,1049,1,14
0,515,45,14
0,841,27,14
0,189,0,14
0,887,51,14
0,837,63,14
51,200,1,14
0,805,3,14
0,618,1,0
14,538,0,14
83,223,0,14
0,223,1,14
0,527,0,14
0,168,0,14
0,700,1,14
0,827,2,14
0,809,2,14
0,912,83,14
50,184,1,14
0,954,6,14
0,196,1,14
0,1037,1,14
0,804,28,14
45,205,0,14
0,216,0,14
0,299,2,14
0,259,0,14
0,536,1,14
0,236,2,14
0,202,46,14
0,218,1,14
0,210,1,14
0,310,41,14
0,848,22,14
0,873,0,14
27,185,1,14
0,249,0,14
0,1037,1,0
0,154,0,14
0,688,1,14
0,1026,1,14
0,1012,3,14
0,210,0,14
0,225,0,14
0,817,3,14
0,171,1,14
0,272,0,14
0,838,63,14
0,825,2,14
0,792,4,14
0,844,0,14
0,136,0,14
0,831,43,14
0,178,1,14
0,338,0,14
0,257,2,14
0,963,257,14
0,168,0,14
0,824,27,14
0,833,4,14
0,753,4,14
0,705,7,14
0,551,20,14
0,973,135,14
0,697,1,14
0,868,0,14
0,205,0,14
0,165,0,14
0,556,7,14
0,258,0,14
0,152,1,14
31,956,1,14
0,985,4,14
0,234,0,14
0,215,2,14
0,500,13,14
0,541,151,14
81,211,0,14
0,199,0,14
0,377,1,14
0,802,5,14
0,957,11,14
0,854,19,14
0,1021,2,14
0,530,19,14
0,172,1,14
0,873,33,14
0,1050,1,14
0,174,1,14
0,540,1,14
0,231,0,14
0,205,0,14
0,840,3,14
0,848,0,14
0,920,2,14
0,1001,155,14
0,304,0,14
85,222,0,14
0,137,0,14
0,961,12,14
0,968,5,14
0,980,140,14
0,225,0,14
0,803,28,14
0,214,0,14
0,600,1,14
0,851,0,14
0,887,13,14
0,915,91,14
0,232,2,14
0,1050,1,14
0,296,2,14
0,801,4,14
0,217,1,14
0,334,0,14
0,634,2,14
0,596,3,14
0,305,2,14
0,599,3,14
0,493,0,14
0,859,14,14
0,1018,3,14
0,217,0,14
0,847,0,14
0,753,3,14
0,181,1,14
0,218,1,14
0,606,1,14
0,160,0,14
0,537,1,14
0,842,3,14
0,513,0,14
49,242,0,14
0,823,2,14
0,851,0,14
0,825,3,14
0,251,0,14
0,830,2,14
0,485,0,14
0,220,0,14
0,694,1,14
0,399,0,14
0,1026,1,14
0,1027,1,14
60,271,0,14
0,943,2,14
0,644,1,14
0,1091,1,0
0,362,1,14
0,597,1,14
0,488,5,14
0,217,0,14
0,862,0,14
0,309,1,14
0,175,0,14
0,231,1,14
0,799,4,14
0,809,3,14
0,823,4,14
0,504,12,14
0,260,0,14
0,230,0,14
0,662,7,14
0,185,0,14
0,196,0,14
0,217,2,14
0,509,8,14
0,182,1,14
0,998,280,14
0,1022,2,14
0,678,5,14
0,902,66,14
0,625,4,14
0,1037,1,14
0,734,26,14
0,306,23,14
0,193,0,14
0,323,0,14
0,448,0,14
0,216,0,14
0,832,4,14
0,542,20,14
0,501,22,14
0,203,0,14
0,831,1,14
0,828,49,14
0,1092,1,0
0,199,0,14
0,832,0,14
0,306,15,14
0,211,61,14
0,220,33,14
0,726,55,14
0,1006,3,14
0,819,3,14
0,835,4,14
0,325,0,14
0,322,0,14
0,639,4,14
0,596,3,14
0,949,2,14
0,850,26,14
0,304,0,14
4,831,0,14
0,805,2,14
50,259,0,14
0,835,5,14
0,787,4,14
0,262,0,14
0,542,66,14
0,864,0,14
0,224,2,14
0,349,5,14
0,809,2,14
0,521,0,0
0,797,4,14
0,626,4,14
0,450,0,14
0,921,91,14
0,228,1,14
0,845,14,14
0,346,5,14
0,4,0,14
0,1039,1,14
0,805,3,14
0,721,4,14
0,821,25,14
0,555,64,14
0,828,6,14
0,824,24,14
0,624,1,14
0,319,0,14
0,311,28,14
81,212,0,14
0,1067,1,14
0,682,7,14
0,1048,1,14
0,214,0,14
0,237,2,14
0,241,0,14
0,1039,1,14
0,201,0,14
0,158,0,14
0,1084,1,14
0,777,6,14
0,641,1,14
0,335,0,14
0,949,9,14
13,530,114,14
0,196,0,14
0,207,0,14
0,202,0,14
0,241,0,14
0,206,0,14
0,817,2,14
0,314,0,14
0,299,0,14
0,172,0,14
0,177,0,14
0,360,3,14
0,72,0,14
0,204,0,14
0,205,0,14
0,662,6,14
0,207,0,14
0,873,32,14
0,1112,2,14
0,147,0,14
0,1034,1,14
0,502,17,14
0,210,0,14
0,155,0,14
0,204,0,14
0,441,0,14
81,210,0,14
0,209,0,14
0,447,0,14
0,182,0,14
0,825,24,14
0,229,0,14
0,826,3,14
0,199,0,14
0,204,46,14
0,809,6,14
42,646,1,14
0,831,10,14
0,968,137,14
0,498,14,14
0,240,0,14
0,709,4,14
0,816,29,14
0,656,1,14
0,109,0,14
61,184,0,14
0,920,91,14
0,816,4,14
0,833,8,14
0,1001,1,14
0,759,3,14
0,178,0,14
0,331,5,14
0,307,10,14
0,892,56,14
0,821,4,14
65,276,0,14
0,154,1,14
0,238,2,14
0,854,22,14
0,914,92,14
0,718,116,14
0,489,16,14
0,537,0,14
0,163,0,14
0,204,0,14
0,220,33,14
0,216,2,14
0,973,5,14
51,249,0,14
2,625,4,14
0,657,1,14
0,636,1,14
0,798,3,14
0,1011,171,14
0,257,0,14
0,864,0,14
0,194,3,14
0,266,0,14
0,629,1,14
0,826,29,14
0,916,13,14
11,822,3,14
0,611,1,14
0,204,0,14
0,187,0,14
59,269,0,14
0,1035,232,14
0,998,3,14
0,537,0,14
0,847,0,14
0,552,88,14
0,519,0,14
0,495,6,14
0,259,0,14
0,171,1,14
0,912,13,14
0,654,1,14
0,913,85,14
0,891,13,14
0,500,14,14
0,515,12,14
0,977,1,14
0,215,0,14
0,1053,1,14
0,272,0,14
0,214,0,14
0,838,0,14
0,225,31,14
0,806,28,14
0,208,43,14
0,863,89,14
0,489,0,14
0,554,20,14
0,1056,199,14
0,196,1,14
0,1004,161,14
0,337,0,14
48,215,0,14
0,461,0,14
0,535,1,14
0,199,0,14
0,292,0,14
0,753,3,14
149,1116,370,14
0,226,1,14
0,821,1,14
0,1080,1,14
0,204,0,14
0,212,0,14
0,829,4,14
0,184,0,14
0,306,0,14
0,1100,1,0
0,858,13,14
0,815,4,14
0,303,2,14
0,1092,1,0
0,173,0,14
0,631,2,14
0,1042,1,14
0,833,2,14
0,186,3,14
0,136,0,14
0,213,7,14
0,935,12,14
0,828,27,14
0,215,0,14
0,772,2,14
86,819,2,14
0,234,0,14
0,321,0,14
0,207,2,14
0,339,0,14
0,239,0,14
0,199,0,14
0,182,1,14
14,544,98,14
0,814,4,14
0,950,10,14
0,846,0,14
0,868,0,14
0,833,3,14
0,254,0,14
0,338,0,14
0,175,1,14
0,181,0,14
0,7,0,14
0,546,0,14
0,975,237,14
0,895,2,14
0,304,23,14
0,293,2,14
0,237,0,14
0,173,1,14
0,166,1,14
0,318,0,14
0,316,43,14
0,637,4,14
0,321,0,14
0,499,16,14
0,155,1,14
0,242,0,14
0,212,0,14
0,1083,1,14
0,896,2,14
0,166,0,14
0,297,0,14
0,305,0,14
0,494,3,14
0,959,6,14
0,211,56,14
0,211,0,14
0,811,3,14
0,208,0,14
0,838,0,14
0,258,0,14
0,1049,1,14
0,1054,199,14
80,804,2,14
0,923,2,14
0,816,29,14
0,492,16,14
0,658,3,14
0,200,0,14
0,860,16,14
0,628,6,14
0,190,0,14
0,540,0,14
0,612,1,14
55,245,0,14
0,184,3,14
0,804,3,14
0,1036,1,14
0,1066,1,14
0,959,7,14
0,185,1,14
0,343,0,14
0,682,5,14
0,209,0,14
0,509,8,14
0,1094,1,0
0,895,13,14
0,668,1,14
47,210,0,14
0,792,3,14
0,968,1,14
0,594,1,14
0,321,0,14
0,960,6,14
0,461,0,14
0,1078,1,14
0,229,1,14
0,316,0,14
0,518,0,0
0,330,5,14
0,900,2,14
0,822,27,14
0,712,7,14
0,1002,155,14
0,820,4,14
0,1049,229,14
0,209,0,14
0,636,4,14
0,723,7,14
0,279,2,14
0,549,64,14
0,843,14,14
0,818,4,14
0,966,1,14
0,157,0,14
0,166,1,14
0,863,2,14
0,937,111,14
0,242,0,14
0,1026,2,14
0,897,167,14
0,193,0,14
0,845,22,14
0,548,1,14
0,1020,2,14
76,208,0,14
0,799,5,14
0,836,2,14
0,217,1,14
0,728,7,14
0,1024,188,14
0,939,120,14
0,1048,199,14
0,614,1,14
52,210,0,14
0,546,78,14
0,519,0,14
0,831,8,14
0,612,1,14
0,1048,213,14
0,823,20,14
0,908,2,14
0,204,0,14
0,842,4,14
0,224,1,14
0,331,0,14
0,211,0,14
0,275,0,14
0,304,15,14
0,269,2,14
0,263,2,14
0,208,0,14
0,954,8,14
0,161,0,14
0,267,0,14
0,555,7,14
0,191,0,14
0,1030,2,14
0,948,1,14
0,332,0,14
0,784,6,14
0,228,0,14
0,231,1,14
0,225,2,14
0,989,1,14
0,521,106,14
0,486,0,14
0,255,0,14
0,919,12,14
0,824,27,14
0,868,0,14
0,944,12,14
0,330,0,14
0,699,1,14
0,300,19,14
0,838,0,14
49,230,0,14
0,223,0,14
0,687,1,14
0,1018,183,14
0,229,0,14
0,936,12,14
0,839,0,14
0,1054,213,14
0,179,0,14
0,598,3,14
0,961,12,14
0,947,2,14
0,1066,1,14
0,1121,371,14
0,816,4,14
0,525,8,14
0,921,91,14
0,244,0,14
0,385,0,14
0,209,0,14
22,525,8,14
0,318,0,14
0,297,0,14
0,626,4,14
0,199,0,14
0,545,20,14
0,764,2,14
0,1049,216,14
0,228,1,14
0,284,0,14
0,232,0,14
0,243,2,14
0,217,0,14
0,183,0,14
0,175,0,14
0,940,112,14
0,847,26,14
0,222,0,14
51,199,1,14
0,796,28,14
0,278,0,14
0,1002,1,14
0,1093,1,0
0,640,1,14
0,217,0,14
0,492,14,14
0,62,0,14
0,655,1,14
0,284,2,14
0,831,27,14
0,179,1,14
0,217,0,14
0,224,27,14
0,314,42,14
0,329,0,14
0,651,2,14
0,223,0,14
39,636,4,14
0,1092,1,14
0,851,22,14
0,156,1,14
0,627,1,14
0,827,4,14
0,194,0,14
0,308,43,14
0,1041,231,14
0,619,6,14
0,152,0,14
0,346,4,14
0,844,0,14
0,204,0,14
0,188,3,14
0,223,1,14
0,765,3,14
18,515,11,14
0,862,0,14
0,519,45,14
0,637,2,14
0,852,23,14
0,1043,1,14
0,874,141,14
0,1044,230,14
0,188,0,14
0,531,0,14
0,839,9,14
0,304,2,14
0,172,1,14
0,220,23,14
0,719,15,14
0,197,0,14
0,994,3,14
0,1027,2,14
0,204,0,14
0,304,0,14
8,113,0,14
0,225,2,14
0,221,0,14
0,1021,190,14
0,824,3,14
0,1033,1,14
0,538,0,14
0,873,141,14
0,1114,1,14
0,953,1,14
0,212,0,14
0,610,1,14
0,817,6,14
0,260,0,14
0,308,12,14
0,198,0,14
0,272,0,14
0,789,3,14
52,241,0,14
0,234,0,14
0,1023,190,14
0,772,6,14
30,149,0,14
0,328,0,14
0,564,6,14
0,222,1,14
0,717,4,14
0,670,1,14
0,833,27,14
0,490,16,14
52,214,0,14
0,923,87,14
0,826,2,14
0,196,0,14
0,840,0,14
0,171,0,14
0,929,106,14
0,206,0,14
0,219,1,14
0,296,0,14
0,830,2,14
0,189,1,14
0,210,0,14
0,1057,230,14
0,806,8,14
0,891,2,14
0,183,0,14
0,646,1,14
0,983,4,14
0,521,0,14
0,83,0,14
0,243,0,14
21,179,1,14
0,245,0,14
0,705,1,14
0,707,122,14
0,834,2,14
0,857,19,14
0,151,1,14
0,193,0,14
0,296,0,14
0,208,0,14
0,222,2,14
0,1049,1,14
0,132,0,14
0,847,26,14
0,175,1,14
0,227,1,14
0,602,1,14
0,655,1,0
0,200,1,14
0,806,2,14
0,665,1,14
0,474,0,14
0,954,125,14
0,222,30,14
0,823,26,14
0,353,4,14
0,970,5,14
0,217,2,14
0,833,3,14
0,689,7,14
0,1041,1,14
0,794,28,14
0,305,6,14
65,734,4,14
