@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
0,546,0,30
0,975,237,30
0,895,2,30
0,304,23,30
0,293,2,30
0,237,0,30
0,173,1,30
0,166,1,30
0,318,0,30
0,316,43,30
0,637,4,30
0,321,0,30
0,499,16,30
0,155,1,30
0,242,0,30
0,212,0,30
0,1083,1,0
0,896,2,30
0,166,0,30
0,297,0,30
0,305,0,30
0,494,3,30
0,959,6,30
0,211,56,30
0,211,0,30
0,811,3,30
0,208,0,30
0,838,0,30
0,258,0,30
0,1049,1,0
0,1054,199,30
80,804,2,30
0,923,2,30
0,816,29,30
0,492,16,30
0,658,3,30
0,200,0,30
0,860,16,30
0,628,6,30
0,190,0,30
0,540,0,30
0,612,1,30
55,245,0,30
0,184,3,30
0,804,3,30
0,1036,1,0
0,1066,1,0
0,959,7,30
0,185,1,30
0,343,0,30
0,682,5,30
0,209,0,30
0,509,8,30
0,1094,1,0
0,895,13,30
0,668,1,30
47,210,0,30
0,792,3,30
0,968,1,30
0,594,1,30
0,321,0,30
0,960,6,30
0,461,0,30
0,1078,1,0
0,229,1,30
0,316,0,30
0,518,0,0
0,330,5,30
0,900,2,30
0,822,27,30
0,712,7,30
0,1002,155,30
0,820,4,30
0,1049,229,30
0,209,0,30
0,636,4,30
0,723,7,30
0,279,2,30
0,549,64,30
0,843,14,30
0,818,4,30
0,966,1,30
0,157,0,30
0,166,1,30
0,863,2,30
0,937,111,30
0,242,0,30
0,1026,2,30
0,897,167,30
0,193,0,30
0,845,22,30
0,548,1,0
0,1020,2,30
76,208,0,30
0,799,5,30
0,836,2,30
0,217,1,30
0,728,7,30
0,1024,188,30
0,939,120,30
0,1048,199,30
0,614,1,30
52,210,0,30
0,546,78,30
0,519,0,30
0,831,8,30
0,612,1,30
0,1048,213,30
0,823,20,30
0,908,2,30
0,204,0,30
0,842,4,30
0,224,1,30
0,331,0,30
0,211,0,30
0,275,0,30
0,304,15,30
0,269,2,30
0,263,2,30
0,208,0,30
0,954,8,30
0,161,0,30
0,267,0,30
0,555,7,30
0,191,0,30
0,1030,2,30
0,948,1,30
0,332,0,30
0,784,6,30
0,228,0,30
0,231,1,30
0,225,2,30
0,989,1,30
0,521,106,30
0,486,0,30
0,255,0,30
0,919,12,30
0,824,27,30
0,868,0,30
0,944,12,30
0,330,0,30
0,699,1,30
0,300,19,30
0,838,0,30
49,230,0,30
0,223,0,30
0,687,1,30
0,1018,183,30
0,229,0,30
0,936,12,30
0,839,0,30
0,1054,213,30
0,179,0,30
0,598,3,30
0,961,12,30
0,947,2,30
0,1066,1,30
0,1121,371,30
0,816,4,30
0,525,8,30
0,921,91,30
0,244,0,30
0,385,0,30
0,209,0,30
22,525,8,30
0,318,0,30
0,297,0,30
0,626,4,30
0,199,0,30
0,545,20,30
0,764,2,30
0,1049,216,30
0,228,1,30
0,284,0,30
0,232,0,30
0,243,2,30
0,217,0,30
0,183,0,30
0,175,0,30
0,940,112,30
0,847,26,30
0,222,0,30
51,199,1,30
0,796,28,30
0,278,0,30
0,1002,1,30
0,1093,1,0
0,640,1,30
0,217,0,30
0,492,14,30
0,62,0,30
0,655,1,30
0,284,2,30
0,831,27,30
0,179,1,30
0,217,0,30
0,224,27,30
0,314,42,30
0,329,0,30
0,651,2,30
0,223,0,30
39,636,4,30
0,1092,1,30
0,851,22,30
0,156,1,30
0,627,1,30
0,827,4,30
0,194,0,30
0,308,43,30
0,1041,231,30
0,619,6,30
0,152,0,30
0,346,4,30
0,844,0,30
0,204,0,30
0,188,3,30
0,223,1,30
0,765,3,30
18,515,11,30
0,862,0,30
0,519,45,30
0,637,2,30
0,852,23,30
0,1043,1,30
0,874,141,30
0,1044,230,30
0,188,0,30
0,531,0,30
0,839,9,30
0,304,2,30
0,172,1,30
0,220,23,30
0,719,15,30
0,197,0,30
0,994,3,0
0,1027,2,30
0,204,0,30
0,304,0,30
8,113,0,30
0,225,2,30
0,221,0,30
0,1021,190,30
0,824,3,30
0,1033,1,30
0,538,0,30
0,873,141,30
0,1114,1,30
0,953,1,30
0,212,0,30
0,610,1,30
0,817,6,30
0,260,0,30
0,308,12,30
0,198,0,30
0,272,0,30
0,789,3,30
52,241,0,30
0,234,0,30
0,1023,190,30
0,772,6,30
30,149,0,30
0,328,0,30
0,564,6,30
0,222,1,30
0,717,4,30
0,670,1,30
0,833,27,30
0,490,16,30
52,214,0,30
0,923,87,30
0,826,2,30
0,196,0,30
0,840,0,30
0,171,0,30
0,929,106,30
0,206,0,30
0,219,1,30
0,296,0,30
0,830,2,30
0,189,1,30
0,210,0,30
0,1057,230,30
0,806,8,30
0,891,2,30
0,183,0,30
0,646,1,30
0,983,4,30
0,521,0,30
0,83,0,30
0,243,0,30
21,179,1,30
0,245,0,30
0,705,1,30
0,707,122,30
0,834,2,30
0,857,19,30
0,151,1,30
0,193,0,30
0,296,0,30
0,208,0,30
0,222,2,30
0,1049,1,30
0,132,0,30
0,847,26,30
0,175,1,30
0,227,1,30
0,602,1,30
0,655,1,0
0,200,1,30
0,806,2,30
0,665,1,30
0,474,0,30
0,954,125,30
0,222,30,30
0,823,26,30
0,353,4,30
0,970,5,30
0,217,2,30
0,833,3,30
0,689,7,30
0,1041,1,0
0,794,28,30
0,305,6,30
65,734,4,30
0,537,0,30
0,840,0,30
0,232,0,30
0,217,0,30
0,838,0,30
0,826,24,30
0,539,145,30
0,178,0,30
0,311,44,30
0,231,0,30
0,833,41,30
0,1055,1,0
0,834,7,30
0,219,0,30
56,255,0,30
0,200,0,30
0,800,5,30
0,211,0,30
0,628,1,30
0,409,0,30
0,215,1,30
0,253,0,30
0,199,0,30
0,755,3,30
0,509,15,30
0,476,0,30
0,233,1,30
0,200,1,30
0,268,0,30
0,714,66,30
0,717,7,30
0,521,8,30
0,857,0,30
0,259,0,30
0,707,1,30
0,1028,1,30
0,980,4,30
0,816,3,30
0,928,106,30
28,203,0,30
0,855,23,30
0,161,1,30
17,599,1,30
0,798,2,30
0,286,0,30
50,229,0,30
0,153,0,30
0,306,0,30
64,281,0,30
0,172,1,30
0,1033,1,30
0,1060,197,30
0,194,0,30
0,228,1,30
5,837,0,30
0,203,1,30
0,524,103,30
0,775,6,30
0,656,7,0
0,552,20,30
0,236,0,30
13,534,129,30
0,326,5,30
0,170,1,30
0,308,2,30
0,255,0,30
0,1099,1,0
0,227,0,30
56,264,0,30
0,313,0,30
0,758,3,30
0,589,1,30
0,828,2,30
0,328,0,30
0,691,1,30
0,951,9,30
0,1038,199,30
0,176,0,30
0,489,5,30
0,705,7,30
0,321,0,30
0,190,0,30
0,823,27,30
0,1040,231,30
33,954,5,30
0,300,0,30
0,800,2,30
0,660,5,30
0,684,5,30
0,811,9,30
0,323,0,30
0,373,1,30
0,306,0,30
53,201,1,30
0,1030,1,30
0,830,4,30
0,749,4,30
0,1063,213,30
0,807,2,30
0,880,13,30
0,832,8,30
0,224,0,30
22,833,3,30
0,230,0,30
0,522,0,30
0,296,0,30
0,312,0,30
0,1029,1,30
0,827,3,30
0,842,14,30
0,1003,1,30
0,204,3,30
0,903,67,30
0,626,1,30
0,217,0,30
0,1046,229,30
0,948,10,30
0,477,0,30
0,806,3,30
0,517,0,0
0,960,210,30
0,949,1,30
0,834,2,30
0,489,0,30
0,327,0,30
0,173,0,30
0,810,4,30
0,808,2,30
0,824,2,30
0,836,9,30
0,822,4,30
0,260,0,30
0,868,0,30
0,1044,1,30
0,207,0,30
0,231,0,30
0,175,0,30
0,172,0,30
0,844,14,30
0,702,1,30
0,155,0,30
0,213,0,30
0,633,2,30
3,50,0,30
0,216,0,30
0,821,29,30
0,161,0,30
0,512,0,30
0,317,0,30
0,216,0,30
0,212,0,30
0,1081,1,0
86,217,0,30
133,1111,1,0
0,204,0,30
0,430,0,30
0,342,0,30
0,1010,3,30
0,261,0,30
0,635,2,30
0,221,1,30
0,511,17,30
23,172,1,30
0,501,13,30
0,200,0,30
0,537,0,30
0,805,3,30
0,972,1,30
0,221,14,30
0,959,1,30
3,49,0,30
0,274,0,30
0,334,0,30
0,1019,3,0
50,248,0,30
0,187,0,30
0,800,5,30
0,369,1,30
0,839,5,30
14,539,0,30
0,669,1,30
0,210,0,30
0,366,1,30
0,302,15,30
0,1003,161,30
115,1000,1,30
0,696,1,30
0,816,4,30
0,213,0,30
2,434,0,30
0,1015,290,30
0,1052,1,30
0,1029,3,30
0,814,5,30
0,684,1,30
0,336,0,30
0,437,0,30
0,1004,1,30
0,604,1,0
0,173,0,30
0,801,5,30
0,518,0,0
0,296,0,30
0,199,0,30
0,979,1,30
0,837,2,30
0,843,4,30
0,304,0,30
0,841,0,30
0,735,21,30
0,441,0,30
0,177,0,30
0,926,12,30
0,533,0,30
0,11,0,30
0,814,4,30
20,1007,162,30
0,180,0,30
0,980,140,30
0,198,0,30
0,222,19,30
0,306,45,30
0,903,65,30
0,226,2,30
0,833,3,30
0,736,34,30
0,620,6,30
0,1051,1,30
0,910,178,30
0,196,0,30
50,209,0,30
0,198,0,30
0,838,2,30
0,490,1,30
0,263,0,30
0,604,1,30
0,336,0,30
0,170,0,30
0,1032,206,30
0,564,6,30
0,861,86,30
33,959,6,30
0,1007,1,30
7,817,4,30
0,830,2,30
0,838,0,30
0,223,0,30
0,579,21,30
0,875,13,30
0,916,13,30
0,806,3,30
0,229,2,30
54,215,0,30
53,213,0,30
0,196,0,30
0,284,0,30
0,459,0,30
0,252,0,30
46,213,0,30
0,624,4,30
0,1057,1,0
0,491,14,30
0,197,0,30
0,945,10,30
52,216,0,30
0,886,50,30
52,215,0,30
0,831,5,30
0,580,6,30
0,217,0,30
43,163,1,30
0,230,1,30
0,233,0,30
53,216,0,30
0,602,1,30
73,211,0,30
0,227,0,30
0,791,3,30
0,243,0,30
0,174,0,30
0,819,29,30
0,222,1,30
0,963,11,30
0,327,6,30
0,159,0,30
0,1053,213,30
0,454,0,30
0,513,15,30
0,187,3,30
0,1005,161,30
0,1063,1,0
0,596,6,30
46,202,0,30
0,708,4,30
0,327,0,30
0,515,8,30
0,624,1,30
0,211,0,30
0,543,142,30
0,844,22,30
0,1040,1,30
0,948,2,30
0,165,1,30
0,796,3,30
0,1056,1,0
0,505,32,30
0,828,3,30
0,1093,1,0
0,540,1,30
0,706,1,30
0,914,2,30
0,856,23,30
0,819,4,30
0,162,0,30
0,837,4,30
0,1004,166,30
0,620,1,30
0,956,5,30
96,594,1,30
0,628,1,30
0,193,0,30
0,773,2,30
2,157,0,30
0,757,2,30
0,831,41,30
0,1039,1,30
0,290,2,30
0,223,1,30
0,1013,3,0
0,790,2,30
0,954,5,30
0,1097,1,0
0,958,12,30
0,307,0,30
47,213,0,30
0,148,1,30
0,841,0,30
57,260,0,30
0,685,5,30
0,222,0,30
0,211,4,30
0,202,1,30
0,1014,1,30
0,308,11,30
0,214,0,30
0,209,2,30
0,755,3,30
3,48,0,30
0,198,0,30
0,701,1,30
0,502,17,30
0,335,0,0
0,201,0,30
0,190,0,30
0,831,2,30
38,220,0,30
0,798,5,30
0,823,2,30
0,198,0,30
0,630,2,30
0,316,0,30
0,703,7,30
0,1034,210,30
0,231,0,30
0,339,0,30
6,531,19,30
0,825,27,30
0,178,1,30
0,849,26,30
0,174,1,30
0,261,2,30
0,253,0,30
0,191,0,30
0,710,4,30
0,833,3,30
0,543,66,30
0,208,0,30
0,639,2,30
0,878,13,30
0,205,0,30
0,207,0,30
0,815,3,30
0,633,2,30
0,179,1,30
0,360,3,30
0,337,0,30
0,206,3,30
0,816,4,30
0,614,1,0
0,291,0,30
51,192,1,30
0,1092,1,30
0,184,1,30
0,992,4,30
0,901,13,30
0,1041,217,30
0,382,0,30
0,824,50,30
0,438,0,30
0,858,19,30
0,852,22,30
0,340,5,30
0,1069,233,30
0,481,0,0
0,674,1,30
0,181,0,30
0,312,0,30
0,544,20,30
0,210,57,30
0,82,0,30
2,803,3,30
0,210,0,30
0,160,0,30
0,207,0,30
0,343,0,30
0,212,43,30
0,178,0,30
0,1009,3,30
32,999,1,30
0,208,0,30
0,163,1,30
0,510,15,30
0,178,0,30
0,1021,302,30
8,556,7,30
0,953,8,30
0,1048,1,0
0,284,0,30
0,421,0,30
0,243,2,30
0,882,134,30
0,926,76,30
0,170,0,30
0,508,15,30
0,979,139,30
0,849,0,30
0,1049,1,30
15,830,27,30
0,822,52,30
0,201,1,30
0,194,1,30
0,1021,179,30
0,206,0,30
0,506,15,30
0,177,0,30
0,927,104,30
0,825,18,30
0,213,0,30
0,319,0,30
0,601,3,30
0,809,3,0
0,972,135,30
77,797,2,30
0,180,1,30
0,797,3,30
0,1028,2,30
0,956,12,30
0,1010,169,30
0,796,3,30
0,628,4,30
0,239,2,30
0,218,2,30
0,200,0,30
0,233,2,30
0,924,76,30
0,547,88,30
0,983,1,30
0,827,1,30
0,194,1,30
0,173,1,30
49,228,0,30
0,810,3,30
0,712,1,30
0,173,0,30
0,803,3,30
0,1045,217,30
0,559,1,0
0,549,64,30
0,861,93,30
0,453,0,30
0,945,2,30
1,412,0,30
0,529,0,30
0,504,33,30
0,159,0,30
0,966,5,30
0,1104,1,0
0,249,0,30
0,164,0,30
0,798,4,30
0,196,0,30
34,758,2,30
0,209,0,30
0,157,0,30
0,837,0,30
0,229,1,30
0,912,2,30
0,672,1,30
0,828,3,30
0,802,4,30
0,855,13,30
0,302,2,30
0,520,44,30
0,812,6,30
0,218,2,30
0,864,23,30
0,160,1,30
0,266,0,30
0,152,1,30
0,253,0,30
31,208,0,30
0,305,0,30
0,172,1,30
0,1039,199,30
0,826,27,30
0,965,12,30
53,235,0,30
0,834,3,30
0,208,0,30
0,318,0,30
0,264,0,30
0,1116,1,0
0,823,3,30
0,698,5,30
0,815,2,30
0,801,5,30
0,889,49,30
10,776,6,30
0,203,0,30
0,798,3,30
0,844,8,30
0,600,3,30
0,613,1,30
53,203,1,30
0,257,0,30
0,229,0,30
0,850,23,30
21,593,1,30
0,306,6,30
0,190,0,30
0,657,7,0
0,805,6,30
0,797,2,30
0,830,3,30
0,235,0,30
0,167,0,30
0,324,0,30
0,283,0,30
58,268,0,30
0,1034,1,0
0,1076,1,0
0,833,5,30
0,222,0,30
0,1090,1,0
0,193,0,30
0,956,125,30
0,832,27,30
14,826,50,30
0,894,13,30
0,817,2,30
0,857,26,30
23,152,1,30
0,1027,2,0
0,444,0,30
0,520,0,30
65,712,4,30
0,382,1,30
0,334,0,30
0,25,0,30
0,257,0,30
0,258,0,30
0,623,4,30
0,147,1,30
0,266,0,30
0,1031,1,30
0,203,0,30
0,604,1,30
0,848,17,30
0,754,3,30
0,864,2,30
0,202,3,30
19,850,22,30
0,856,0,30
0,805,6,30
0,830,2,30
0,924,2,30
0,611,6,30
0,834,4,30
0,275,0,30
0,1095,1,0
0,389,0,30
0,540,99,30
0,181,1,30
0,335,0,30
0,725,4,30
0,1082,1,0
0,219,0,30
4,832,2,30
0,843,0,30
0,202,0,30
23,152,1,30
0,539,1,30
0,210,0,30
44,182,1,30
0,196,0,30
0,223,1,30
0,152,1,30
0,544,66,30
0,1036,1,30
0,313,43,30
0,860,2,30
0,1042,217,30
0,425,0,30
0,317,0,30
0,983,1,30
0,539,8,30
0,184,4,30
0,675,5,30
0,590,1,30
0,332,0,30
0,805,3,30
0,244,2,30
0,225,1,30
0,840,0,30
0,559,20,30
0,195,0,30
0,324,6,30
0,754,3,30
0,802,4,30
0,175,1,30
0,847,0,30
0,542,8,30
0,977,1,30
0,641,5,30
0,834,36,30
0,234,0,30
0,592,6,30
0,542,142,30
0,161,0,30
0,195,0,30
0,592,6,30
0,957,11,30
0,1039,1,0
0,678,1,30
0,755,3,30
0,164,1,30
0,403,0,30
0,188,4,30
0,201,0,30
0,863,23,30
45,206,0,30
0,2,0,30
0,420,0,30
0,527,0,30
0,163,0,30
0,484,0,30
0,762,3,30
0,488,1,30
0,177,0,30
86,828,2,30
0,828,4,30
5,811,2,30
0,993,1,30
0,985,142,30
0,294,0,30
0,309,45,30
0,844,3,30
0,1028,3,30
0,806,2,30
0,187,1,30
0,818,2,30
0,668,1,30
0,1112,1,0
0,826,2,30
0,855,0,30
0,216,0,30
0,216,0,30
0,378,1,30
0,185,0,30
45,213,0,30
0,197,0,30
0,1038,1,30
0,512,0,30
0,826,4,30
0,213,0,30
0,300,15,30
0,539,1,30
29,142,0,30
0,35,0,30
0,197,0,30
0,350,4,30
52,215,0,30
0,832,5,30
0,681,1,30
0,1051,1,0
0,175,0,30
0,1043,1,0
45,204,0,30
0,597,3,30
0,909,2,30
0,660,1,30
0,215,0,30
0,182,1,30
0,1032,1,30
0,642,1,30
83,218,0,30
0,590,6,30
0,683,5,30
0,1025,2,30
0,311,41,30
0,800,3,30
0,795,29,30
0,791,29,30
0,915,77,30
0,208,0,30
0,198,0,30
0,192,0,30
0,1030,202,30
0,869,0,30
29,147,0,30
0,323,0,30
0,233,2,30
0,841,0,30
0,630,1,30
49,236,0,30
0,92,0,30
0,854,0,30
14,737,23,30
0,200,0,30
0,1022,188,30
0,208,0,30
0,1009,169,30
0,231,2,30
0,641,1,30
0,800,3,30
0,591,6,30
0,217,0,30
0,1022,2,30
0,843,2,30
0,211,0,30
0,194,0,30
0,542,70,30
0,833,4,30
0,222,0,30
0,1111,2,30
0,233,2,30
0,333,0,30
13,532,114,30
0,545,64,30
0,987,142,30
0,1084,1,0
0,1042,233,30
0,535,0,30
0,955,1,30
0,834,3,30
0,190,0,30
0,837,0,30
0,220,14,30
0,633,6,30
0,158,0,30
0,185,0,30
0,258,0,30
0,1021,2,30
0,207,0,30
0,296,0,30
0,208,0,30
0,225,0,30
0,190,0,30
0,859,23,30
0,246,0,30
0,228,1,30
0,210,0,30
0,303,2,30
0,878,103,30
0,428,0,30
0,508,17,30
0,328,0,30
0,232,0,30
0,361,3,30
0,305,2,30
0,197,0,30
0,314,10,30
2,644,1,30
0,1029,1,0
0,422,0,30
0,842,2,30
0,361,1,30
0,612,4,30
0,524,8,30
0,858,13,30
0,1020,190,30
27,206,0,30
0,220,2,30
0,214,0,30
0,436,0,30
0,1017,298,30
0,243,0,30
0,154,1,30
0,207,0,30
47,203,0,30
0,1033,1,30
0,668,1,30
0,702,4,30
0,214,2,30
0,169,1,30
0,924,12,30
0,746,4,30
0,844,0,30
0,551,88,30
0,203,0,30
0,8,0,30
0,199,0,30
0,178,1,30
0,655,5,30
0,300,0,30
0,207,7,30
0,682,7,30
51,221,0,30
0,214,0,30
0,111,0,30
14,512,0,30
0,458,0,30
0,538,1,30
0,549,1,30
0,451,0,30
0,416,0,30
0,530,0,30
0,807,3,30
0,654,1,30
0,836,27,30
0,245,0,30
0,479,0,30
0,833,4,30
0,199,0,30
0,793,3,30
0,602,1,30
0,171,1,30
0,868,2,30
0,212,0,30
0,933,2,30
0,806,29,30
0,160,0,30
0,1031,1,0
0,765,6,30
0,873,13,30
0,1023,1,30
0,846,0,30
0,1056,1,0
0,870,0,30
0,644,1,30
0,835,41,30
0,399,0,30
52,252,0,30
0,837,0,30
0,1082,355,30
0,826,2,30
0,207,2,30
0,846,14,30
0,909,77,30
0,173,0,30
0,699,1,30
19,631,6,30
0,1016,296,30
6,1025,1,30
0,304,2,30
0,622,4,0
0,926,91,30
0,208,0,30
0,836,0,30
0,836,8,30
0,563,6,30
0,539,145,30
0,819,1,30
0,692,1,30
0,195,0,30
0,509,8,30
0,1005,161,30
0,505,12,30
0,1082,355,30
0,537,0,30
0,1058,1,30
0,263,0,30
0,645,1,30
0,961,1,30
0,703,1,30
0,197,0,30
0,947,8,30
0,1071,357,30
0,194,0,30
0,809,2,30
0,314,43,30
0,903,13,30
0,753,3,30
0,218,2,30
0,826,3,30
0,197,0,30
0,1035,1,30
0,176,0,30
0,916,12,30
0,833,3,30
0,171,0,30
0,360,1,30
0,538,148,30
0,218,0,30
0,165,1,30
10,500,16,30
0,221,1,30
0,633,1,30
0,258,2,30
0,493,16,30
0,841,8,30
0,533,0,30
0,180,4,30
0,539,0,30
0,831,5,30
0,307,6,30
0,475,0,0
0,973,1,30
0,864,96,30
0,857,0,30
0,168,0,30
0,659,1,30
0,803,5,30
0,744,4,30
0,257,0,30
30,214,0,30
0,927,76,30
0,210,0,30
0,830,4,30
0,227,0,30
0,500,20,30
0,866,2,30
0,177,1,30
0,528,8,30
0,627,4,30
0,796,28,30
0,215,0,30
0,307,6,30
0,819,4,30
0,215,4,30
0,213,0,30
0,309,10,30
0,982,1,30
0,829,4,30
0,840,0,30
0,492,14,30
0,314,0,30
0,1015,1,30
0,854,0,30
0,203,50,30
0,260,0,30
0,847,0,30
0,707,7,30
0,216,0,30
0,986,142,30
54,244,0,30
20,836,0,30
0,898,2,30
0,153,0,30
0,867,30,30
0,217,0,30
0,1047,1,0
0,798,2,30
0,226,1,30
0,318,0,30
52,247,0,30
0,297,0,30
0,826,23,30
0,9,0,30
0,735,25,30
0,551,20,30
0,601,1,0
0,844,26,30
0,241,0,30
0,893,133,30
0,298,0,30
0,90,0,30
0,909,13,30
0,1016,183,30
0,1054,1,0
92,225,0,30
0,221,30,30
0,492,0,30
0,813,2,30
0,547,1,30
0,979,139,30
0,193,0,30
0,1055,230,30
0,941,118,30
0,515,18,30
0,307,0,30
0,682,7,30
0,214,7,30
0,1129,370,30
0,154,1,30
0,274,2,30
0,916,2,30
0,1032,1,30
0,925,12,30
0,527,19,30
0,661,5,30
0,802,5,30
0,596,1,30
0,1051,1,0
0,332,0,30
0,156,1,30
0,1052,1,30
84,224,0,30
0,108,0,30
42,234,0,30
0,310,43,30
0,233,0,30
0,1015,305,30
0,212,0,30
0,162,0,30
0,217,2,30
0,779,3,30
0,830,45,30
0,499,17,30
0,540,1,30
0,852,0,30
0,506,11,30
0,435,0,30
0,985,4,30
0,837,4,30
0,994,1,30
0,298,0,30
0,324,0,30
0,1075,1,0
0,1019,1,30
0,198,0,0
0,848,26,30
0,337,0,30
0,703,1,30
0,212,0,30
0,659,7,0
0,322,0,30
0,654,1,0
0,637,1,30
0,1021,188,30
0,495,6,30
0,784,2,30
0,491,5,30
0,950,8,30
0,222,11,30
0,321,0,30
0,200,0,30
0,324,0,30
0,303,0,30
0,201,0,30
0,1061,231,30
0,220,0,30
0,266,0,30
0,252,2,30
0,444,0,30
0,823,3,30
0,324,0,30
0,205,1,30
0,1024,190,30
0,849,0,30
0,631,1,30
52,203,0,0
0,805,28,30
0,985,4,0
0,824,3,30
0,541,0,30
0,306,0,30
0,224,0,30
0,829,45,30
0,245,0,30
0,196,0,30
0,927,103,30
0,597,1,30
0,798,3,30
0,625,4,30
0,553,7,30
53,261,0,30
0,814,4,30
0,567,21,30
0,265,0,30
0,180,1,30
0,200,0,30
0,537,0,30
0,1079,1,0
0,1013,3,0
0,242,0,30
0,844,0,30
0,685,7,30
0,195,0,30
146,1129,1,0
0,455,0,30
0,216,0,30
0,246,0,30
0,265,0,30
0,217,0,30
5,829,6,30
0,1056,1,30
0,1082,1,0
0,516,12,30
0,515,18,30
0,314,37,30
0,322,0,30
0,1056,226,30
0,949,9,30
0,505,0,30
0,867,0,30
0,706,1,30
0,299,0,30
0,837,9,30
0,840,27,30
0,636,2,30
0,592,1,30
19,514,45,30
0,827,4,30
0,284,0,30
0,380,1,30
0,258,0,30
0,794,3,30
0,163,0,30
0,845,18,30
0,869,13,30
0,845,3,30
0,190,1,30
0,763,6,30
0,1080,1,30
0,580,1,0
0,541,92,30
0,194,0,30
0,335,0,30
0,1020,3,30
0,213,2,30
0,703,7,30
0,830,3,30
0,389,0,30
0,593,6,30
0,1048,234,30
0,1027,1,30
0,309,44,30
0,835,1,30
0,656,1,30
0,870,0,30
0,684,5,30
0,538,0,30
49,193,1,30
0,790,29,30
0,1004,1,30
14,508,0,30
0,708,1,30
0,236,0,30
0,598,6,30
0,319,0,30
0,521,18,30
0,181,0,30
0,858,2,30
48,211,0,30
0,1109,2,30
0,221,1,30
0,919,93,30
0,231,0,30
0,296,0,30
0,847,22,30
0,1005,3,0
0,635,1,30
0,211,0,30
0,186,0,30
0,229,1,30
0,165,0,30
0,223,0,30
109,1041,1,0
0,821,2,30
0,137,0,30
0,198,0,30
0,229,0,30
0,176,0,30
0,65,0,30
0,260,0,30
0,827,4,30
0,309,2,30
0,315,0,30
0,213,0,30
0,1044,208,30
0,829,2,30
0,657,1,30
27,566,6,30
0,815,4,30
57,176,0,30
0,1058,325,30
0,491,14,30
0,191,1,30
0,198,0,30
0,228,0,30
101,945,2,30
0,175,0,30
0,958,7,30
0,834,2,30
16,625,1,30
0,630,4,30
0,934,2,30
0,371,1,30
0,846,17,30
0,840,0,30
0,964,257,30
0,601,1,30
0,156,0,30
0,619,6,30
0,953,1,30
0,199,0,30
0,1008,3,0
0,889,13,30
0,209,0,30
0,694,1,30
0,201,3,30
42,1045,234,30
0,1029,2,0
0,1036,1,30
72,781,2,30
0,217,0,30
0,498,16,30
0,831,2,30
0,232,0,0
0,219,1,30
0,263,0,30
0,1008,155,30
0,171,0,30
0,193,0,30
0,843,0,30
0,159,1,30
0,294,0,30
0,538,20,30
0,835,3,30
0,230,0,30
0,306,10,30
0,752,3,30
0,188,0,30
0,493,15,30
0,818,3,30
0,305,2,30
0,347,5,30
0,259,0,30
0,977,139,30
0,798,3,30
0,223,0,30
0,937,2,30
0,202,0,30
0,809,29,30
0,158,0,30
0,659,1,0
0,1015,179,30
0,1026,2,30
0,831,2,30
0,517,45,30
0,832,2,30
0,217,2,30
0,463,0,30
50,238,0,30
0,698,1,30
0,199,1,30
0,827,23,30
0,600,3,30
0,824,3,30
36,1027,2,0
0,614,1,30
0,209,0,30
0,840,0,30
0,205,0,30
0,739,25,30
0,846,14,30
0,848,0,30
0,837,0,30
0,723,61,30
0,494,0,0
0,805,3,30
0,800,29,30
0,972,8,30
0,230,2,30
0,191,0,30
0,194,0,30
0,850,19,30
52,224,0,30
0,168,1,30
0,327,5,30
0,235,0,30
0,237,0,30
0,860,22,30
0,818,29,30
0,1035,318,30
0,1022,3,0
0,153,0,30
0,499,0,0
0,859,23,30
0,218,1,30
0,557,7,30
0,188,0,30
0,1012,175,30
0,551,20,30
0,186,0,30
0,210,0,30
0,343,0,30
0,239,2,30
0,331,0,30
0,39,0,30
0,234,1,30
0,833,3,30
0,216,0,30
0,843,2,30
0,809,3,30
0,639,1,30
0,314,42,30
0,197,3,30
0,1058,198,30
0,706,7,30
0,441,0,30
0,327,0,30
0,835,41,30
0,418,0,30
0,183,0,30
0,111,0,30
0,784,3,30
0,189,0,30
0,322,0,30
49,241,0,30
0,707,4,30
0,206,0,30
1,646,1,30
0,164,1,30
0,284,0,30
0,873,0,30
0,173,0,30
0,846,0,30
0,859,86,0
0,210,34,30
0,798,2,30
0,215,7,30
0,604,6,30
0,555,20,30
0,333,0,30
0,807,29,30
0,853,2,30
0,825,3,30
0,304,0,30
0,208,0,30
0,315,43,30
0,124,0,30
0,19,0,30
0,783,30,30
0,1017,179,30
0,217,0,30
0,200,3,30
0,317,0,30
0,807,4,30
0,834,5,30
0,830,47,30
0,757,3,30
0,1049,1,30
0,303,0,30
0,807,3,30
0,164,0,30
0,868,0,30
0,812,3,30
0,305,0,30
0,401,0,30
0,990,1,30
0,234,0,30
0,844,0,30
0,175,0,30
0,439,0,30
0,810,3,30
0,335,5,30
0,860,14,30
0,1008,155,30
0,1104,1,0
0,672,5,30
0,815,4,30
0,534,1,30
0,315,0,30
0,257,0,30
40,637,2,30
0,174,0,30
0,807,4,30
0,845,26,30
0,301,17,30
0,178,0,30
0,807,3,30
0,551,7,30
0,510,8,30
0,956,6,30
0,799,3,30
0,835,4,30
0,1016,179,30
